fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	seed	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	ratio_corte	iteracion_bayesiana	ganancia
20211110 211124	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	215	TRUE	0.0526401523919776	0.351129050624149	5249	863	0.045847873934038	1	6052500
20211110 211217	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	305	TRUE	0.077250535186613	0.245070554723497	3371	784	0.0402743256927184	2	6085000
20211110 211257	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	182	TRUE	0.0722266212617979	0.423367289276212	6383	191	0.0418811143749006	3	6195000
20211110 211358	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	318	TRUE	0.0285556920303497	0.782864628868992	3946	383	0.0357050203777627	4	5817500
20211110 211457	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	193	TRUE	0.0608496068930253	0.64008430345857	1220	616	0.0350522624756262	5	5815000
20211110 211539	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	147	TRUE	0.0849121011851821	0.570531149455928	3108	809	0.0359728184914598	6	6227500
20211110 211617	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	125	TRUE	0.0698292800423223	0.874666473790421	1749	397	0.0479400466972961	7	5840000
20211110 211714	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	336	TRUE	0.0228807106451131	0.690360517571389	6697	549	0.0399395780505971	8	6035000
20211110 211808	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	230	TRUE	0.059097497650655	0.521750443478231	4850	489	0.0361569296946265	9	5900000
20211110 211846	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	275	TRUE	0.0885536423430312	0.12294141221937	4322	687	0.0398307850669077	10	6051250
20211110 211943	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	196	TRUE	0.0929609138029628	0.732522074271401	615	304	0.0390273907258166	11	6021250
20211110 212026	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	224	TRUE	0.0361119149881415	0.297166179706983	7796	151	0.0387763299942256	12	5608750
20211110 212143	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	197	TRUE	0.0432119490590412	0.955770508096612	742	1017	0.037717690576017	13	6316250
20211110 212307	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	430	TRUE	0.0349120465386659	0.442254470969783	5637	927	0.0430778371954843	14	6016250
20211110 212337	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	161	TRUE	0.0992207377532031	0.933757298640558	7234	647	0.0478228850225536	15	5807500
