fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	seed	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	ratio_corte	iteracion_bayesiana	ganancia
20211106 152610	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	240	TRUE	0.0485679609421641	0.812200082595518	6848	557	0.0321315892981179	1	5151250
20211106 152713	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	88	TRUE	0.0694525726698339	0.401175229586079	3844	906	0.0339224891834668	2	5083750
20211106 152919	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	569	TRUE	0.0280438727512956	0.160725437295332	6456	657	0.0272024302678818	3	5087500
20211106 153118	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	311	TRUE	0.0426151562482119	0.566880352397857	4333	491	0.0264994602194271	4	5242500
20211106 153238	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	245	TRUE	0.0769388209364843	0.349702172529942	3299	713	0.0299306235511704	5	5880000
20211106 153341	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	174	TRUE	0.0868696545087732	0.312519602611428	2060	213	0.0358472881256643	6	6046250
20211106 153426	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	121	TRUE	0.0846899416751694	0.95427214524243	2866	601	0.0318721598754739	7	5140000
20211106 153539	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	281	TRUE	0.0730772462580353	0.630408691486809	5420	413	0.0356715456135506	8	5822500
20211106 153631	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	158	TRUE	0.0985639136622194	0.243620223802282	2260	1020	0.0470194906814625	9	6027500
20211106 153810	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	256	TRUE	0.0344197078992147	0.534330553532345	5829	795	0.0368431623609751	10	5447500
20211106 153947	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	271	TRUE	0.0513272671634331	0.69484128067561	1470	749	0.0296377193643142	11	5923750
20211106 154231	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	489	TRUE	0.0368544003763236	0.489423041073314	1028	130	0.0235285748956006	12	5486250
20211106 154321	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	138	TRUE	0.0904848694708198	0.873797504692629	348	249	0.0336546910697698	13	5573750
20211106 154432	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	268	TRUE	0.0225729210360441	0.723101025544747	7367	292	0.0323826500297089	14	4613750
20211106 154508	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	113	TRUE	0.0644040121824946	0.909390308032744	7800	946	0.0325416551597165	15	4790000
20211106 154628	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	394	TRUE	0.0586509651492815	0.136960567996721	4809	353	0.0359728184914598	16	5677500
20211106 154803	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	270	TRUE	0.0701616994220785	0.330731903099657	2070	686	0.0317466295096784	17	5958750
20211106 154858	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	180	TRUE	0.0990449982859175	0.222423520948187	2356	177	0.0446176763492422	18	5636250
