Feature	Gain	Cover	Frequency
mdescubierto_preacordado_delta1	0.0692972439868951	0.000953027594400282	0.000209914984431305
ctrx_quarter	0.0475780730694427	0.00502657331154359	0.00180177028303537
mtarjeta_visa_consumo	0.0285583330496035	0.00294590659571284	0.0013207151103803
mv_status01_max6	0.0246792063512939	0.00157921268957261	0.000638491410978554
mcuenta_corriente_delta1_avg3	0.0245844224692683	0.00297033534387544	0.00128572927964175
ctarjeta_visa_transacciones	0.0231985800494983	0.0052014363174527	0.00153937655249624
mcaja_ahorro_avg6	0.0159653538375556	0.00210388323296341	0.00138194031417276
mv_Finiciomora	0.0140852158333166	0.00431865304122244	0.000953363887625512
mv_status01	0.0136426093738706	0.00110433996692076	0.000402337053493335
mcuenta_corriente_delta1	0.0126599481669591	0.00120994798711448	0.00126823636427247
mcaja_ahorro	0.0121519045393273	0.00426859197596904	0.0018542490291432
mpayroll	0.0117538393302538	0.00553397653412838	0.0009970961760487
mpasivos_margen_max6_lag3	0.0110453837158933	0.00168033860481073	0.00162684112934262
mcuentas_saldo_avg3	0.0103471724129724	0.00287342097029733	0.00141692614491131
mcuentas_saldo	0.00948578594343122	0.00713408892970665	0.00250148689780639
mautoservicio	0.00840530352507457	0.00507702194794821	0.00114578595668754
mv_msaldopesos	0.00772144512472653	0.00267698752451501	0.00136444739880348
cpayroll_trx_min6_avg3	0.00753555751702768	0.00340575265630459	0.000647237868663192
mprestamos_personales_tend6	0.00733391333431776	0.00101971933914232	0.000673477241717105
cpayroll_trx	0.00658190740259933	0.0066263336644842	0.000489801630339712
mpasivos_margen_avg6	0.00641988361584998	0.00181520433276354	0.00152188363712696
mv_msaldototal_avg3	0.00632960225229553	0.0021345701411886	0.00150439072175769
mv_cconsumos	0.00613604787950187	0.00362107791438011	0.00128572927964175
foto_mes	0.00608279555703928	0.0113603032173106	0.00311373893573103
ctrx_quarter_min6	0.00588503198892224	0.00738650702133498	0.00202043172515131
cpayroll_trx_min6	0.00567857356523297	0.00275524632493835	0.000349858307385509
mv_status07_tend6	0.00558817692812411	0.00197287774517533	0.000481055172655075
cproductos_delta3	0.00555030905168265	0.00152796764934309	0.000533533918762901
mprestamos_personales	0.00507938418965055	0.00631090707421036	0.00239652940559074
mprestamos_personales_min6	0.00506033203239342	0.00315772717668766	0.00134695448343421
mprestamos_personales_delta1	0.00492707152889871	0.00808100339634677	0.00163558758702725
mdescubierto_preacordado_tend6_avg6	0.0047637640442558	0.000781779881094335	0.000437322884231886
mv_Finiciomora_avg3	0.00450511238305484	0.00323629271741976	0.000603505580240003
mprestamos_personales_min6_avg3	0.00424975433523705	0.00123075088139478	0.00112829304131827
mcaja_ahorro_avg3	0.00413446162858975	0.00234775164488637	0.00158310884091943
mcuentas_saldo_min6	0.004000203563242	0.00453637705298101	0.00194171360598957
cpayroll_trx_avg3	0.00381808635795449	0.00213886853547302	0.000463562257285799
Visa_Finiciomora	0.00380194155501123	0.00228468195567186	0.000551026834132177
cpayroll_trx_avg6_avg3	0.00370344546069862	0.0021749881564183	0.000848406395409859
mcaja_ahorro_max6	0.00353010618602829	0.00130527098900617	0.00156561592555015
cproductos	0.00337169449361512	0.00279411085938658	0.00152188363712696
mpayroll_delta1_avg3	0.003273324223562	0.00349360744420953	0.00169681279081972
mv_msaldopesos_avg3	0.00295385432672262	0.00147717919915033	0.0010670678375258
mtarjeta_visa_consumo_delta5	0.00295002090288706	0.00099633277615139	0.00112829304131827
ccaja_ahorro	0.00287662385317283	0.00721676132573544	0.00111954658363363
mpasivos_margen	0.00284712914884301	0.00165267870741261	0.00169681279081972
ccaja_ahorro_delta3	0.00281937394072545	0.00477007476781639	0.000524787461078263
mcuentas_saldo_delta5	0.00280375528744175	0.00152859595280851	0.00209040338662842
ctrx_quarter_min6_delta5	0.00280328689900978	0.00123818870854333	0.00195920652135885
ctrx_quarter_delta1	0.0027481988090963	0.00336690535341705	0.00230906482874436
mv_Finiciomora_lag1	0.00261638527185168	0.00262450116341654	0.00069097015708638
mcomisiones_mantenimiento_avg6_delta3	0.00256506710467261	0.00107056119790892	0.00152188363712696
mdescubierto_preacordado_delta1_avg6_avg3	0.00252764209441284	0.000494674704127608	0.000279886645908407
mactivos_margen_avg3	0.00240566889063194	0.00288030173629318	0.00184550257145856
mprestamos_personales_delta1_avg3	0.00231756433670313	0.00174265413531685	0.000909631599202323
mcuentas_saldo_delta3	0.0023052921600131	0.00141317335444804	0.00216037504810552
mtransferencias_recibidas	0.00228965388122422	0.00209134963495613	0.00104082846447189
mpayroll_avg6	0.0021502339960695	0.00109945926632081	0.000682223699401742
ctarjeta_visa_transacciones_tend6	0.00212138567703184	0.00116183793289471	0.00124199699121856
mcaja_ahorro_delta1	0.00210759407381294	0.00254055247386203	0.00131196865269566
mactivos_margen_min6	0.00194992467317298	0.00294168236198933	0.00208165692894378
Visa_mfinanciacion_limite_avg3	0.00191053974343162	0.00177299228972377	0.00219536087884407
mcuentas_saldo_min6_delta3	0.00190511219049405	0.00114996043119268	0.00116327887205682
mpagomiscuentas	0.00188271217659552	0.00982613637504675	0.00103208200678725
mactivos_margen_lag1	0.00188195670636262	0.00123289695184251	0.00188923485988175
mv_status04_delta3	0.0018417690957096	0.00326388169675495	0.000638491410978554
mv_mpagominimo	0.00182890298436885	0.00303839292140879	0.00156561592555015
Visa_mpagominimo_delta1_avg3	0.00176250258013636	0.00205651172714033	0.00176678445229682
cproductos_delta1_avg3	0.00175345828968365	0.00160083676962665	0.00038484413812406
ctrx_quarter_delta1_avg6_avg3	0.00172080124689132	0.000565508740037104	0.00146940489101914
mprestamos_personales_delta5	0.00169690166290151	0.000698135291528804	0.000848406395409859
mv_fechaalta	0.00169244502802891	0.0020378197916868	0.00287758457824581
mcuenta_corriente	0.0016852551594599	0.00359065128609979	0.00205541755588986
Visa_mpagominimo_delta1	0.0016797051669539	0.00194019262441022	0.00161809467165798
mrentabilidad_max6	0.00167227962888891	0.00127167315138153	0.00174054507924291
mprestamos_personales_delta3	0.00166084767306482	0.00136055590378844	0.000813420564671308
mcuenta_debitos_automaticos	0.00158304320630004	0.00327307126027566	0.00153937655249624
Master_mfinanciacion_limite	0.00156734126125741	0.00348750747172689	0.00312248539341567
