fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	seed	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	ratio_corte	iteracion_bayesiana	ganancia
20211111 220244	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	401	TRUE	0.0224691115412861	0.429909895839228	872	568	0.0337802214355653	1	5955000
20211111 220311	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	473	TRUE	0.0360901845712215	0.301667254205677	2654	508	0.0318805285665269	2	5888750
20211111 220334	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	455	TRUE	0.0418909643858206	0.763421814520552	5815	405	0.0427179834802039	3	5770000
20211111 220424	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	338	TRUE	0.0793031836021692	0.370968886428454	6754	205	0.0334956859397622	4	5547500
20211111 220441	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	301	TRUE	0.0625119709828869	0.901317056409607	4425	650	0.0396968860100592	5	6021250
20211111 220502	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	374	TRUE	0.0862347553344443	0.799109024781501	3811	232	0.0341568125329517	6	5598750
20211111 220535	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	528	TRUE	0.0485016756760888	0.525510154488438	6203	724	0.04171374055384	7	5720000
20211111 220602	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	421	TRUE	0.0337188555859029	0.466120476456126	2308	490	0.0329517210213151	8	5578750
20211111 220620	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	373	TRUE	0.0847629272204358	0.845491309634235	7880	910	0.0466763743482882	9	5828750
20211111 220637	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	364	TRUE	0.0934576780488715	0.124361378583126	4892	842	0.0346170905408685	10	5630000
20211111 220713	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	190	TRUE	0.0659435464686249	0.156677266610495	669	908	0.0375293950273238	11	5945000
20211111 220737	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	454	TRUE	0.0583932326058857	0.559396854140505	7417	375	0.043270317089704	12	5937500
20211111 220804	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	345	TRUE	0.0504640815290622	0.980952536436962	1316	313	0.0327173976718301	13	5913750
20211111 220817	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	193	TRUE	0.0957415593834594	0.717085068364395	3302	739	0.037069117019407	14	5463750
20211111 220832	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	237	TRUE	0.070810407375684	0.232528334813833	1801	124	0.0418727456838476	15	5696250
20211111 220904	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	630	TRUE	0.0264128900936339	0.625041347347724	5172	1010	0.0425589783501962	16	5993750
20211111 220916	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	182	TRUE	0.0598854668836477	0.901985721279556	4644	423	0.0429355694475827	17	5987500
20211111 220945	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	622	TRUE	0.032925327581012	0.8998599789433	7734	681	0.0433707413823404	18	5822500
20211111 221002	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	271	TRUE	0.0780901118607786	0.902472971945296	3564	612	0.0404584368958851	19	6057500
20211111 221020	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	106	TRUE	0.0946437072946767	0.901254605093067	424	648	0.033964332638732	20	5677500
20211111 221048	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	574	TRUE	0.0739914328134737	0.903697879464639	4774	612	0.0329098775660499	21	5485000
20211111 221107	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	347	TRUE	0.0317840394599736	0.969354339546012	5367	102	0.0377051375394375	22	5718750
