Feature	Gain	Cover	Frequency
Master_status	0.0631965259061584	0.0069896268318892	0.00214763052033708
mcaja_ahorro	0.0514340441815498	0.0149622742708505	0.0130057015774728
ctrx_quarter	0.0507227195263978	0.0153619376014038	0.0105909799518146
mcuenta_corriente	0.038991384242829	0.0181583181162398	0.0144229196873399
mtarjeta_visa_consumo	0.0378465118378695	0.00959708579158376	0.00726596823251098
mpasivos_margen	0.0299939592253154	0.00925362105916099	0.0149462002202139
ctarjeta_visa	0.02923212382158	0.00284428056595091	0.00095934764360235
mpayroll	0.0282937290727152	0.0165030470097552	0.00380468554110478
ctarjeta_visa_transacciones	0.0267840107122006	0.0116337453166492	0.00704248383826271
cpayroll_trx	0.0241822931178658	0.0131035644714882	0.00129729965441682
mactivos_margen	0.0236929197262969	0.0140959393255713	0.0172301017126536
mcuentas_saldo	0.0212393477991475	0.0231974105904669	0.0143084520707737
mrentabilidad	0.017571400571036	0.00859359016091585	0.0175898570790045
mprestamos_personales	0.0169569706036654	0.0232221873389843	0.00771838785989164
Visa_mpagospesos	0.0164285514572033	0.0115017634332536	0.0131256200329231
cliente_edad	0.0133072623934355	0.0147078773432884	0.0210293364148742
foto_mes	0.012338009526577	0.0196486202503085	0.0120190997394499
mrentabilidad_annual	0.0123076493019976	0.0135724815954627	0.0194812981717886
Master_fechaalta	0.0117423346066889	0.0124595404350041	0.019759290954878
mcomisiones	0.0112269532362048	0.00713803665738487	0.0147990275703431
Visa_mpagominimo	0.0109256937699922	0.0119085977575619	0.0112287281012548
cproductos	0.00993725923077114	0.00890694256632746	0.00768023198770291
Visa_delinquency	0.00970392997536312	0.00386873708214437	0.000970249321370559
numero_de_cliente	0.00967859625750056	0.0114484531722218	0.0181512934840672
Visa_mfinanciacion_limite	0.00958338086560772	0.00872191163188102	0.0155730466918859
Master_Fvencimiento	0.00952536195193245	0.0113865661695464	0.0186364181447525
Visa_fechaalta	0.00941456180813842	0.00943879241686041	0.0157311210195249
Visa_Fvencimiento	0.00935110508549084	0.0076355832666006	0.01630890994124
Master_mfinanciacion_limite	0.00924085945407671	0.00801646542904724	0.0151315287422734
Visa_fultimo_cierre	0.00868128131830483	0.00939955504086353	0.0113377448789369
cliente_antiguedad	0.00866646230477317	0.0123882070641278	0.017671619662266
Visa_msaldototal	0.00815245512034109	0.00756890179481909	0.00901023667542435
mcomisiones_mantenimiento	0.00801030469717669	0.0120134533285506	0.00838339020375236
canarito8	0.00712246453468003	0.00545871952104597	0.0167449770519683
mcomisiones_otras	0.00711599619685323	0.00522506709839436	0.0126077903389332
canarito22	0.00708300598198226	0.00644122579007004	0.0162871065857035
Visa_mlimitecompra	0.00708034582108199	0.00761854128846843	0.0135126295936945
mdescubierto_preacordado	0.00698497038217357	0.0140113179624019	0.00104111022686391
canarito5	0.00690100431564239	0.00589939294488521	0.0165923535632134
Visa_mconsumospesos	0.00688569042076004	0.00635509853904831	0.0126895529221947
mtransferencias_recibidas	0.00688221480153793	0.00957971359150325	0.00850330865920265
chomebanking_transacciones	0.00667493787525107	0.00862216180996116	0.012596888661165
canarito13	0.00649862251947498	0.00494827442990027	0.0142157878097439
Visa_msaldopesos	0.00649567122767252	0.00878088548345658	0.00975700160254663
Master_Finiciomora	0.00648787708385981	0.0108471438814444	0.00150988237089688
canarito20	0.00641817726440445	0.00564085062692239	0.0146627565982405
canarito1	0.00640018012809283	0.00637755836703149	0.0153386606198694
canarito21	0.00639892958665429	0.00471639838665487	0.0148099292481113
Visa_Finiciomora	0.00635917130532178	0.0178124830468835	0.00267636189209519
mautoservicio	0.0063215566423053	0.0103578275649563	0.00668817931079593
canarito17	0.00625260553321854	0.00524813925763088	0.0141503777431347
canarito10	0.00611807273951378	0.0060802642824417	0.0144556247206445
mcaja_ahorro_dolares	0.00609848615105527	0.0150210651428455	0.0099695843190267
canarito19	0.0060549271913345	0.00431292594908446	0.0135780396603037
cprestamos_personales	0.00596746995977207	0.0144831471640971	0.00408267832419409
canarito23	0.0059618257345415	0.00465611198175962	0.0142539436819326
canarito15	0.00585606081493757	0.00530293835872804	0.0134199653326647
Master_mlimitecompra	0.00579931642232303	0.0074677104877978	0.0117465577952447
canarito18	0.00573457273707403	0.00337391161543483	0.0127495121499199
Master_fultimo_cierre	0.00569575511478806	0.00831592603480591	0.0116320901786785
ctarjeta_debito_transacciones	0.00562867018510385	0.00815117205392624	0.0049820667400713
cmobile_app_trx	0.00557229224819831	0.00981452608449076	0.0113104906845163
canarito11	0.00556504335406105	0.00473265673484425	0.0127713155054563
Master_msaldototal	0.00556156813166934	0.0082976085665058	0.00709699222710375
canarito4	0.00553317468952522	0.00540083009814396	0.0127713155054563
canarito16	0.00552983964358028	0.00453331481460433	0.0124497160112941
canarito7	0.00546453463568474	0.00607116707817476	0.0130874641607343
canarito14	0.00545570988659094	0.00434552289634206	0.012335248394728
canarito9	0.00542157337944193	0.00834663970671877	0.0132346368106052
canarito12	0.0053540274182127	0.00563853073881039	0.0122098791003936
ccomisiones_otras	0.00531271010982349	0.00629545843470051	0.0110379487403111
canarito2	0.00522202283601634	0.00624633132176068	0.0122807400058869
ccaja_ahorro	0.00510655497231582	0.0130130335876625	0.0021748847147576
canarito3	0.00507426576391516	0.00618672821742468	0.0117302052785924
mttarjeta_visa_debitos_automaticos	0.00506609146855748	0.00577951751586323	0.0101276586466657
canarito6	0.00503099058154404	0.00664249530990092	0.0118283203785063
mes	0.00498576407016921	0.00642793501961904	0.00867228466460988
Master_msaldopesos	0.0048933697885707	0.00550293623992805	0.00662822008307079
Visa_cconsumos	0.0047046131602934	0.0058239249174	0.00839429188152057
mcuenta_debitos_automaticos	0.00463448449733898	0.0092227452438517	0.00722781236032225
Visa_status	0.00434391208201056	0.00470346858730877	0.00182603102617493
mpagomiscuentas	0.00430961369460194	0.0145039748243242	0.00673723686075287
mtransferencias_emitidas	0.0039577071447898	0.0140197020640523	0.00692256538281242
Visa_mconsumototal	0.00383303361938342	0.00374921877269023	0.00745674759345463
cextraccion_autoservicio	0.00371367684607635	0.00587052258072754	0.00436612194616752
Master_mpagominimo	0.00370825816662017	0.00537068424381836	0.00523280532874009
Visa_mconsumosdolares	0.00327703024044689	0.00469800224597472	0.00688440951062369
tmobile_app	0.00314426340766572	0.0021904522840187	0.00480218905689586
internet	0.00299977586031547	0.00191458651001823	0.00309607648617122
mtarjeta_master_consumo	0.0026268406656752	0.0110919521864941	0.0044696878849655
ccaja_seguridad	0.00241372888344953	0.013376440631907	0.000774019121542805
ccomisiones_mantenimiento	0.00218970406334006	0.00456619848038343	0.00284533789750243
ctransferencias_emitidas	0.0021700448083629	0.00805182879015654	0.00408267832419409
ccallcenter_transacciones	0.00210385437684013	0.00417876523222942	0.00303066641956197
tcallcenter	0.0018806146067779	0.00163982050769961	0.00147172649870815
