fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	seed	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	ratio_corte	iteracion_bayesiana	ganancia
20211111 230417	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	463	TRUE	0.0224691115412861	0.429909895839228	872	568	0.0377302436125966	1	6315000
20211111 230509	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	718	TRUE	0.0360901845712215	0.301667254205677	2654	508	0.037060748328354	2	5965000
20211111 230526	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	313	TRUE	0.0418909643858206	0.763421814520552	5815	405	0.0359979245646188	3	5473750
20211111 230746	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	304	TRUE	0.0793031836021692	0.370968886428454	6754	205	0.036299197442528	4	5478750
20211111 230805	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	354	TRUE	0.0625119709828869	0.901317056409607	4425	650	0.0406592854811579	5	5877500
20211111 230840	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	292	TRUE	0.0862347553344443	0.799109024781501	3811	232	0.0378055618320738	6	5903750
20211111 231122	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	319	TRUE	0.0485016756760888	0.525510154488438	6203	724	0.0434962717481359	7	5653750
20211111 231200	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	629	TRUE	0.0337188555859029	0.466120476456126	2308	490	0.0340145447850502	8	5820000
20211111 231213	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	233	TRUE	0.0847629272204358	0.845491309634235	7880	910	0.0410358765785444	9	5421250
20211111 231226	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	279	TRUE	0.0934576780488715	0.124361378583126	4892	842	0.0351443180772095	10	5751250
20211111 231240	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	130	TRUE	0.0659435464686249	0.156677266610495	669	908	0.0414124676759308	11	5465000
20211111 231305	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	494	TRUE	0.0583932326058857	0.559396854140505	7417	375	0.0357636012151339	12	5608750
20211111 231331	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	340	TRUE	0.0504640815290622	0.980952536436962	1316	313	0.0371109604746722	13	6307500
20211111 231342	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	145	TRUE	0.0957415593834594	0.717085068364395	3302	739	0.0379143548157633	14	5387500
