Feature	Gain	Cover	Frequency
ctrx_quarter	0.127590486892097	0.0201292831368791	0.0142032192258254
Visa_status	0.0761666488479044	0.00530513009216037	0.00175861561778568
mcaja_ahorro	0.0472142201534171	0.0144444754693024	0.0127067972092369
mcuenta_corriente	0.0339370309640046	0.0164370645416999	0.015520582197694
mtarjeta_visa_consumo	0.0331951577395579	0.0108729813216185	0.00601766289576845
mpasivos_margen	0.0291513035556994	0.00954808924225283	0.016236818376574
Visa_mfinanciacion_limite	0.0272850629995881	0.0108612870004507	0.0144526228952569
mprestamos_personales	0.026993801591096	0.0156437416875984	0.00767395905942842
mactivos_margen	0.0251673997857537	0.0113569587621872	0.0168763149648597
mcuentas_saldo	0.0210346740354146	0.0219447901254709	0.0163519277624654
cpayroll_trx	0.019540851452704	0.0121751100753571	0.00170745589072282
foto_mes	0.0171333496298345	0.0153137864277184	0.0142543789528883
Visa_Finiciomora	0.0161411909428896	0.0129951142771666	0.00257077628490852
mpayroll	0.014649055369166	0.0163717466137967	0.00478343448037705
Visa_delinquency	0.0144539015080519	0.0015765407077627	0.000601126792988559
ctarjeta_visa_transacciones	0.0141965384363132	0.0146613503728936	0.00743095035587985
mrentabilidad_annual	0.0129661674845767	0.0146418031636358	0.0229195577241595
cliente_edad	0.0122028793889522	0.0169537687741194	0.0228172382700338
Visa_fechaalta	0.00965829843411063	0.00939985543796861	0.0163327428648168
mdescubierto_preacordado	0.00944578755614228	0.00676960763603108	0.00241090213783709
Master_Fvencimiento	0.00940014373687419	0.0132420920503236	0.0198883438956853
Master_fechaalta	0.00934785217198238	0.0132733362373419	0.0184366866402768
Visa_mpagominimo	0.00888360817422564	0.0117636791514916	0.0109545765573341
Visa_Fvencimiento	0.00878977216823767	0.00884898137514018	0.0179314843355311
numero_de_cliente	0.00867773995767162	0.0153809765752125	0.0184047118108625
mrentabilidad	0.0083794304364852	0.00813085982172112	0.0160513643659711
Visa_mpagospesos	0.00836155622448261	0.0104455786231613	0.0142735638505369
chomebanking_transacciones	0.00776721888247901	0.0104492808394758	0.0153734979823883
ctarjeta_master	0.00775639026161416	0.00150203814748972	0.000383697952971421
mcomisiones_mantenimiento	0.00758311089619179	0.0127936118886767	0.00880586802069411
cliente_antiguedad	0.00757532421466032	0.00996303144689623	0.0159362549800797
cproductos	0.00726608123920966	0.00839789453079927	0.00742455538999699
ccomisiones_otras	0.00664029935602909	0.00654326774475289	0.00961163372193409
cmobile_app_trx	0.00636115789694211	0.011131791558765	0.0142160091575911
ccaja_ahorro	0.00621778683558653	0.0127016489009917	0.00326782756613993
mcaja_ahorro_dolares	0.00613184181014076	0.0138467932601085	0.0118882415762312
Visa_cconsumos	0.00610559665357381	0.00588612443371542	0.00941338977956553
Master_mfinanciacion_limite	0.00607095774559706	0.00914328261712767	0.012252754631554
canarito9	0.00606226402069957	0.00624740363491863	0.0148299258823454
canarito22	0.00592964829851068	0.00465673889758807	0.014222404123474
canarito20	0.00591265634269858	0.00587813102882737	0.0146316819399769
Visa_msaldototal	0.00590819780519741	0.00557791270699642	0.00754605974177128
canarito5	0.00584641727137309	0.00669182565334936	0.0142096141917083
