fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	seed	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	ratio_corte	iteracion_bayesiana	ganancia
20211111 205925	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	201	TRUE	0.0485679609421641	0.812200082595518	6848	557	0.0419187734846393	1	5338750
20211111 205943	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	264	TRUE	0.0694525726698339	0.401175229586079	3844	906	0.0442745600160679	2	5537500
20211111 210001	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	378	TRUE	0.0280438727512956	0.160725437295332	6456	657	0.0441657670323785	3	4803750
20211111 210024	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	396	TRUE	0.0426151562482119	0.566880352397857	4333	491	0.0437054890244617	4	5822500
20211111 210038	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	209	TRUE	0.0769388209364843	0.349702172529942	3299	713	0.0372699656046798	5	5883750
20211111 210051	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	160	TRUE	0.0868696545087732	0.312519602611428	2060	213	0.0339141204924138	6	5385000
20211111 210102	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	150	TRUE	0.0846899416751694	0.95427214524243	2866	601	0.0343241863540124	7	5323750
20211111 210132	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	257	TRUE	0.0730772462580353	0.630408691486809	5420	413	0.0464504196898563	8	5612500
20211111 210143	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	153	TRUE	0.0985639136622194	0.243620223802282	2260	1020	0.0315457809244056	9	5388750
20211111 210156	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	178	TRUE	0.0344197078992147	0.534330553532345	5829	795	0.0335626354681864	10	4687500
20211111 210211	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	148	TRUE	0.0513272671634331	0.69484128067561	1470	749	0.0287757441858519	11	4902500
20211111 210311	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	240	TRUE	0.0368544003763236	0.489423041073314	1028	130	0.03939561313215	12	5666250
20211111 210322	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	91	TRUE	0.0904848694708198	0.873797504692629	348	249	0.0330186705497393	13	5818750
20211111 210351	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	238	TRUE	0.0225729210360441	0.723101025544747	7367	292	0.0368598997430812	14	4945000
20211111 210446	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	584	TRUE	0.0644040121824946	0.909390308032744	7800	946	0.031135715062807	15	5450000
20211111 210459	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	255	TRUE	0.0586509651492815	0.136960567996721	4809	353	0.0413120433832944	16	5230000
20211111 210540	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	164	TRUE	0.0760960610406147	0.283504222231318	4119	690	0.0329517210213151	17	5278750
20211111 210628	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	318	TRUE	0.0440521520752371	0.353575946395448	2596	732	0.0388265421405438	18	5801250
20211111 210639	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	138	TRUE	0.0985763570901233	0.351300710428186	3987	415	0.0319642154770572	19	5026250
20211111 210657	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	315	TRUE	0.0317840394599736	0.969354339546012	5367	102	0.0428351451549463	20	5402500
20211111 210712	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	223	TRUE	0.0554934794114903	0.734236518382677	4314	846	0.0315876243796708	21	4882500
20211111 210722	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	150	TRUE	0.0473255690898746	0.718817888564453	6321	730	0.0384834258073695	22	5102500
20211111 210735	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	161	TRUE	0.062278566761408	0.423446070845309	5296	627	0.0380231477994527	23	5271250
20211111 210746	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	161	TRUE	0.0291698684212565	0.990747633903171	6196	506	0.0409270835948549	24	4837500
20211111 210759	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	171	TRUE	0.0845429159516469	0.265302602361399	2184	862	0.0252692626346313	25	4876250
20211111 210813	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	170	TRUE	0.0722323446390033	0.951347630601563	2650	667	0.0315457809244056	26	5188750
20211111 210824	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	139	TRUE	0.0476338022232428	0.572736529607885	6004	663	0.0328764028018378	27	4840000
20211111 210838	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	219	TRUE	0.0551776551933028	0.327766494586272	6499	587	0.0426510339517796	28	5380000
20211111 210849	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	156	TRUE	0.0798047164328769	0.393344031555881	5062	686	0.0453122777066439	29	5482500
20211111 210923	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	311	TRUE	0.0386352451506071	0.404612072499818	875	661	0.0237796356271916	30	4748750
20211111 210936	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	210	TRUE	0.0433675417006388	0.112609258927475	2956	217	0.0410442452695974	31	4970000
