fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	seed	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	ratio_corte	iteracion_bayesiana	ganancia
20211105 111540	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	148	TRUE	0.0485679609421641	0.812200082595518	6848	557	0.0334036303381788	1	4961250
20211105 111559	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	97	TRUE	0.0694525726698339	0.401175229586079	3844	906	0.0501410124442436	2	4761250
20211105 111625	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	215	TRUE	0.0280438727512956	0.160725437295332	6456	657	0.042759826935469	3	4363750
20211105 111654	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	152	TRUE	0.0426151562482119	0.566880352397857	4333	491	0.0302904772664508	4	4676250
20211105 111709	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	68	TRUE	0.0769388209364843	0.349702172529942	3299	713	0.0503000175742512	5	4487500
20211105 111728	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	94	TRUE	0.0868696545087732	0.312519602611428	2060	213	0.0317549982007314	6	4957500
20211105 111742	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	56	TRUE	0.0846899416751694	0.95427214524243	2866	601	0.0457558183324546	7	5066250
20211105 111805	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	155	TRUE	0.0730772462580353	0.630408691486809	5420	413	0.0317968416559966	8	4851250
20211105 111821	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	81	TRUE	0.0985639136622194	0.243620223802282	2260	1020	0.0403161691479836	9	5278750
20211105 111856	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	204	TRUE	0.0344197078992147	0.534330553532345	5829	795	0.0328512967286787	10	4893750
20211105 111937	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	239	TRUE	0.0513272671634331	0.69484128067561	1470	749	0.0363577782798992	11	5620000
20211105 112011	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	194	TRUE	0.0368544003763236	0.489423041073314	1028	130	0.0251521009598889	12	4843750
20211105 112027	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	74	TRUE	0.0904848694708198	0.873797504692629	348	249	0.037855773978392	13	5596250
20211105 112112	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	385	TRUE	0.0225729210360441	0.723101025544747	7367	292	0.0338220648908304	14	5048750
20211105 112128	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	93	TRUE	0.0644040121824946	0.909390308032744	7800	946	0.0369142962349259	15	4636250
20211105 112151	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	211	TRUE	0.0586509651492815	0.136960567996721	4809	353	0.0322822257370725	16	4528750
20211105 112221	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	139	TRUE	0.0722522610370225	0.794454182391579	1085	647	0.0364163591172705	17	5411250
20211105 112311	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	195	TRUE	0.0479797394531033	0.71346219338439	201	794	0.0349267321098307	18	5283750
20211105 112338	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	141	TRUE	0.0888978805951076	0.705913337662492	1507	388	0.0382239963847255	19	5041250
20211105 112415	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	206	TRUE	0.0487027092927904	0.741063997862669	1439	831	0.0248759341551388	20	4935000
20211105 112450	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	182	TRUE	0.0486186478791258	0.683182873985794	1165	714	0.0348514138903534	21	5045000
20211105 112521	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	158	TRUE	0.0469013285697473	0.698542885748262	1566	844	0.025704434569389	22	4511250
20211105 112607	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	267	TRUE	0.0317840394599736	0.969354339546012	5367	102	0.0379645669620815	23	5180000
20211105 112652	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	358	TRUE	0.0554934794114903	0.734236518382677	4314	846	0.0386507996284301	24	5677500
