fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	seed	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	ratio_corte	iteracion_bayesiana	ganancia
20211117 035942	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	240	TRUE	0.0772020599885657	0.216171464156941	5029	768	0.0320764640219818	45	3715000
20211117 040358	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	214	TRUE	0.0574770347673632	0.355708580444171	1078	683	0.0436684269277005	46	3715000
20211117 040716	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	141	TRUE	0.0827201820322871	0.445122697189893	6778	906	0.0311426670101322	47	3923750
20211117 041027	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	163	TRUE	0.0614497867436148	0.376586052501737	3570	455	0.0279870771080199	48	3791250
20211117 041706	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	235	TRUE	0.051510483745411	0.563124464816041	2977	546	0.0276865447363902	49	3876250
20211117 041839	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	174	TRUE	0.0571897158379108	0.164488068650709	5694	655	0.033890391550747	50	3953750
20211117 042426	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	243	TRUE	0.0261860305045731	0.513292195390165	7761	656	0.0372821140305684	51	3808750
20211117 043456	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	299	TRUE	0.048912320607733	0.995964059002022	6650	244	0.0257223510218101	52	4105000
20211117 044456	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	366	TRUE	0.0267261028291844	0.544028218840365	4986	184	0.0396649064056328	53	3731250
20211117 045213	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	266	TRUE	0.0609886662657373	0.497974649444339	6412	910	0.0333859264983685	54	3662500
20211117 045515	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	79	TRUE	0.0925959693831392	0.396578101772489	3028	198	0.026012150094453	55	3821250
20211117 050120	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	282	TRUE	0.0481949858487211	0.421873312736605	6723	536	0.0347168555727288	56	3907500
20211117 050629	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	137	TRUE	0.0940431672497466	0.532507430415251	5945	1015	0.0389565086725056	57	3813750
20211117 051032	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	93	TRUE	0.068958120415397	0.482023982235603	1379	119	0.0309494676283703	58	3796250
20211117 051741	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	131	TRUE	0.0976996565995924	0.856334283117973	4080	535	0.0411568349647948	59	3707500
20211117 052018	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	328	TRUE	0.0723469795234688	0.130008793261764	6518	144	0.0286847415421604	60	3660000
20211117 052300	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	235	TRUE	0.0769593343723938	0.202459480938455	4644	217	0.030863601236476	61	3856250
20211117 053313	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	195	TRUE	0.0299708756191842	0.948382064583665	2101	385	0.0336220590760776	62	3835000
20211117 053628	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	301	TRUE	0.0630811281507835	0.271732241935167	7958	138	0.0273323458698265	63	3917500
20211117 054039	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	191	TRUE	0.0978895116117969	0.469711741302046	6729	896	0.0297151382448909	64	3840000
20211117 054811	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	388	TRUE	0.0255129659014009	0.451976334698149	5826	179	0.0384735102181006	65	3920000
20211117 055057	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	275	TRUE	0.0602211944327503	0.22254505741389	5277	374	0.0254432852481539	66	3837500
20211117 055613	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	87	TRUE	0.0948297502629645	0.784900363077223	2203	145	0.0290604070066976	67	3666250
20211117 060731	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	309	TRUE	0.0418801164876111	0.885492029009969	5218	163	0.0439474927013567	68	3682500
20211117 061524	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	194	TRUE	0.0387016240178421	0.920547404272342	6484	564	0.0336649922720247	69	4030000
