fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	seed	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	ratio_corte	iteracion_bayesiana	ganancia
20211113 193725	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	132	TRUE	0.0677623572992161	0.712040677356708	1472	1002	0.0369854301088767	1	6826250
20211113 193746	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	172	TRUE	0.0595165127294604	0.468529686439433	4422	656	0.03837463282368	2	6568750
20211113 193840	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	617	TRUE	0.0246964651299641	0.78060293548333	3584	587	0.0384248449699982	3	6811250
20211113 193906	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	271	TRUE	0.0478052092099097	0.396807917230763	4955	382	0.0363745156620053	4	6417500
20211113 193933	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	231	TRUE	0.0805814205075149	0.577776075214206	4088	480	0.0341568125329517	5	6548750
20211113 194025	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	441	TRUE	0.0300442972965538	0.546704800089356	2150	938	0.0350857372398383	6	6810000
20211113 194043	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	188	TRUE	0.0707861337938812	0.770266100682784	6228	276	0.042500397512825	7	6352500
20211113 194106	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	252	TRUE	0.051821362223709	0.607316632277798	7629	820	0.0289180119337534	8	6281250
20211113 194139	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	315	TRUE	0.060577564931009	0.328557274558989	1951	552	0.039127815018453	9	6606250
20211113 194217	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	526	TRUE	0.044455131678842	0.896567823120858	7451	407	0.0356297021582854	10	6628750
20211113 194235	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	210	TRUE	0.0903343749267515	0.220244466952863	6869	220	0.0376130819378541	11	6182500
20211113 194328	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	559	TRUE	0.026547302659601	0.159806834312622	5284	699	0.0344329793377018	12	6157500
20211113 194347	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	126	TRUE	0.0778781264764257	0.848340033878048	864	214	0.0360648740930431	13	6763750
20211113 194405	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	174	TRUE	0.0887597125081811	0.324546223865764	5714	901	0.0396383051726879	14	6380000
20211113 194422	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	217	TRUE	0.0954662534466479	0.104079745995114	310	101	0.0418894830659537	15	6993750
20211113 194455	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	321	TRUE	0.0367793453822378	0.975108135021583	3111	744	0.0361987731498916	16	6543750
20211113 194600	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	406	TRUE	0.0200217696298391	0.698723507592187	207	449	0.0289765927711247	17	6572500
20211113 194645	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	585	TRUE	0.0496222924503864	0.100055181694227	201	283	0.0356297021582854	18	6728750
20211113 194704	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	195	TRUE	0.0999338508683348	0.206217714323637	427	100	0.0361234549304143	19	6405000
20211113 194729	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	236	TRUE	0.0803340447840026	0.105046436317414	1376	153	0.0407178663185291	20	6618750
20211113 194816	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	601	TRUE	0.0317840394599736	0.969354339546012	5367	102	0.0408517653753776	21	6598750
20211113 194926	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	435	TRUE	0.0554934794114903	0.734236518382677	4314	846	0.0380482538726118	22	6867500
20211113 195022	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	351	TRUE	0.0473255690898746	0.718817888564453	6321	730	0.0444837772923937	23	6656250
20211113 195054	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	344	TRUE	0.062278566761408	0.423446070845309	5296	627	0.0438477567723632	24	6701250
20211113 195138	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	560	TRUE	0.0291698684212565	0.990747633903171	6196	506	0.0354288535730126	25	6608750
20211113 195159	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	187	TRUE	0.0845429159516469	0.265302602361399	2184	862	0.028792481567958	26	6350000
20211113 195223	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	206	TRUE	0.0722323446390033	0.951347630601563	2650	667	0.0398056789937486	27	6755000
20211113 195257	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	330	TRUE	0.0476338022232428	0.572736529607885	6004	663	0.0385587440268468	28	6741250
20211113 195321	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	260	TRUE	0.0551776551933028	0.327766494586272	6499	587	0.0389353351242332	29	6335000
20211113 195350	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	298	TRUE	0.0798047164328769	0.393344031555881	5062	686	0.035261479751952	30	6683750
20211113 195428	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	250	TRUE	0.0386352451506071	0.404612072499818	875	661	0.0299557296243295	31	6626250
20211113 195504	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	513	TRUE	0.0433675417006388	0.112609258927475	2956	217	0.0367092633041266	32	6567500
20211113 200242	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	122	TRUE	0.0697419938869402	0.427681592786498	466	679	0.0387595926121195	33	7211250
20211113 200329	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	231	TRUE	0.0556473292419501	0.554259937580652	5574	930	0.0395044061158394	34	6300000
20211113 200410	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	462	TRUE	0.0495886520421691	0.37796487140283	4246	549	0.0317549982007314	35	6507500
20211113 200440	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	226	TRUE	0.0849849735815264	0.319760480330302	1022	336	0.0328010845823605	36	6501250
20211113 200516	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	222	TRUE	0.0465037125027552	0.727070892823022	1014	527	0.0318721598754739	37	7190000
20211113 200539	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	268	TRUE	0.0574375245955959	0.803841766718193	7531	301	0.0473542383235838	38	6527500
20211113 200650	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	457	TRUE	0.0289933062436432	0.914142998647527	367	455	0.0342656055166411	39	7032500
20211113 200712	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	212	TRUE	0.0775838731076382	0.402970562975947	6385	731	0.0361736670767325	40	6547500
20211113 200756	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	397	TRUE	0.0345491855871305	0.707065885409084	1984	378	0.0357384951419748	41	7062500
20211113 200823	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	117	TRUE	0.0702638103793655	0.506432817777785	583	616	0.0330605140050045	42	6812500
20211113 200849	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	238	TRUE	0.0926832483600639	0.398507780198264	3202	509	0.0355376465567021	43	6692500
20211113 202412	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	349	TRUE	0.0389983416760899	0.639422746171732	1062	636	0.0350773685487853	44	7311250
20211113 203807	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	301	TRUE	0.0415035702248453	0.669627715934196	1188	612	0.0373620212062631	45	7320000
20211113 203851	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	219	TRUE	0.0389213848085678	0.68283585950326	1020	677	0.0344413480287548	46	6756250
20211113 203940	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	695	TRUE	0.0361606589905545	0.154521770766121	3700	912	0.0457139748771895	47	6222500
20211113 204005	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	309	TRUE	0.0772020599885657	0.216171464156941	5029	768	0.0370021674909827	48	6573750
20211113 204036	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	221	TRUE	0.0574770347673632	0.355708580444171	1078	683	0.0296126132911551	49	6577500
20211113 204055	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	163	TRUE	0.0827201820322871	0.445122697189893	6778	906	0.0449189492271514	50	6291250
20211113 204123	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	277	TRUE	0.0614497867436148	0.376586052501737	3570	455	0.0390357594168696	51	6570000
20211113 204200	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	247	TRUE	0.0417127873015415	0.658022522316026	1241	582	0.0355376465567021	52	6892500
20211113 204232	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	275	TRUE	0.0463643959954421	0.669719942335544	2057	629	0.0359142376540885	53	6886250
20211113 204302	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	238	TRUE	0.051510483745411	0.563124464816041	2977	546	0.0368431623609751	54	6747500
20211113 204337	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	497	TRUE	0.0571897158379108	0.164488068650709	5694	655	0.0411781443264459	55	6100000
20211113 204429	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	570	TRUE	0.0261860305045731	0.513292195390165	7761	656	0.0408517653753776	56	6548750
20211113 204455	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	306	TRUE	0.048912320607733	0.995964059002022	6650	244	0.0352112676056338	57	6991250
20211113 204548	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	536	TRUE	0.0267261028291844	0.544028218840365	4986	184	0.0415379980417263	58	6696250
20211113 204622	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	354	TRUE	0.0609886662657373	0.497974649444339	6412	910	0.0346338279229746	59	6827500
20211113 204643	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	179	TRUE	0.0925959693831392	0.396578101772489	3028	198	0.0382072590026194	60	6493750
20211113 204717	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	369	TRUE	0.0481949858487211	0.421873312736605	6723	536	0.0331274635334287	61	6802500
20211113 204740	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	194	TRUE	0.0940431672497466	0.532507430415251	5945	1015	0.0379561982710284	62	6581250
20211113 204810	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	272	TRUE	0.068958120415397	0.482023982235603	1379	119	0.04069276024537	63	6722500
20211113 204830	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	173	TRUE	0.0976996565995924	0.856334283117973	4080	535	0.0408350279932716	64	6701250
20211113 204904	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	428	TRUE	0.0723469795234688	0.130008793261764	6518	144	0.0396968860100592	65	6271250
20211113 204930	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	260	TRUE	0.0778781270014646	0.361026485427266	3754	229	0.034474822792967	66	6401250
20211113 205015	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	628	TRUE	0.0769593343723938	0.202459480938455	4644	217	0.0308093361117388	67	6348750
20211113 205048	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	270	TRUE	0.0299708756191842	0.948382064583665	2101	385	0.0439732871381587	68	6482500
20211113 205109	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	231	TRUE	0.0630811281507835	0.271732241935167	7958	138	0.0346673026871867	69	6122500
20211113 205125	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	123	TRUE	0.0978895116117969	0.469711741302046	6729	896	0.0413957302938247	70	6317500
20211113 205210	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	455	TRUE	0.0255129659014009	0.451976334698149	5826	179	0.0434293222197116	71	6463750
20211113 205235	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	307	TRUE	0.0602211944327503	0.22254505741389	5277	374	0.0330019331676333	72	6521250
20211113 205255	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	149	TRUE	0.0948297502629645	0.784900363077223	2203	145	0.036818056287816	73	6451250
20211113 205325	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	347	TRUE	0.0418801164876111	0.885492029009969	5218	163	0.0367176319951796	74	6716250
20211113 205355	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	360	TRUE	0.0387016240178421	0.920547404272342	6484	564	0.0375042889541647	75	6448750
20211113 205432	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	444	TRUE	0.0425319602072053	0.863257575254748	5544	388	0.0301231034453901	76	6651250
20211113 205534	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	787	TRUE	0.0303992116355896	0.165217367060971	7060	648	0.032156695371277	77	6397500
20211113 205557	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	241	TRUE	0.0700494016601518	0.218210928347707	3345	632	0.0356715456135506	78	6372500
20211113 205631	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	427	TRUE	0.0647234458425082	0.799812874208856	5626	144	0.0316964173633602	79	6466250
20211113 205701	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	355	TRUE	0.0382203248930722	0.982837307361607	6530	540	0.0385754814089528	80	6688750
20211113 205740	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	340	TRUE	0.0404640250547417	0.175879165340634	3566	152	0.0392784514574075	81	6433750
20211113 205801	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	114	TRUE	0.0958131605852209	0.33169325672877	780	571	0.0454294393813864	82	6765000
20211113 205840	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	484	TRUE	0.0217320504062995	0.901632195077906	7441	811	0.0326253420702468	83	6477500
20211113 205919	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	401	TRUE	0.0631348979303241	0.792488310616324	4740	122	0.0408015532290594	84	6756250
20211113 205940	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	196	TRUE	0.0864638146546111	0.642167845299724	4207	1005	0.0325500238507695	85	6438750
20211113 210005	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	210	TRUE	0.058037643837817	0.730735204925574	2643	624	0.0378139305231269	86	6802500
20211113 210022	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	173	TRUE	0.0707739179464616	0.77025847955551	7023	154	0.0398977345953319	87	6391250
20211113 210040	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	136	TRUE	0.0589699120449461	0.926589186676079	3597	508	0.0341484438418987	88	6650000
20211113 210124	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	585	TRUE	0.0334567148417048	0.853748968570563	6684	599	0.0379645669620815	89	6730000
20211113 210156	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	312	TRUE	0.0779374062406458	0.341383242442389	2817	557	0.0320144276233754	90	6568750
20211113 210230	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	132	TRUE	0.076169906396009	0.517671355470899	412	906	0.0352363736787929	91	6587500
20211113 210309	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	610	TRUE	0.082014807680212	0.138259828108992	7400	354	0.0380315164905057	92	6320000
20211113 210342	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	429	TRUE	0.0494141431783699	0.187329562072479	4239	284	0.040173901400082	93	6650000
