fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	seed	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	ratio_corte	iteracion_bayesiana	ganancia
20211111 171004	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	161	TRUE	0.0847927587933373	0.603264100397064	2927	877	0.0437138577155147	1	5971250
20211111 171052	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	245	TRUE	0.0664714879298117	0.388702262610605	4155	965	0.0405253864243094	2	5897500
20211111 171155	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	334	TRUE	0.0308298152859788	0.784664790934767	2464	544	0.044299666089227	3	5733750
20211111 171220	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	66	TRUE	0.0714516539731994	0.447132245641842	292	259	0.0446762571866134	4	5627500
20211111 171357	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	736	TRUE	0.0209827892412432	0.871779121899454	5907	593	0.041722109244893	5	5818750
20211111 171448	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	362	TRUE	0.0538739254605025	0.224486393580446	7769	334	0.0368682684341342	6	5893750
20211111 171520	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	177	TRUE	0.0586857807228807	0.703496951342095	5059	663	0.0402575883106123	7	5887500
20211111 171629	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	401	TRUE	0.0251023468619678	0.330614920177322	3842	330	0.0469860159172504	8	5732500
20211111 171705	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	152	TRUE	0.0647641787014436	0.514347158763849	7071	806	0.0413204120743475	9	5828750
20211111 171734	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	133	TRUE	0.0792831037391443	0.649958075814357	3461	992	0.0365335207920129	10	6043750
20211111 171808	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	202	TRUE	0.0980391890951432	0.273592248420755	6811	403	0.040943820976961	11	6285000
20211111 171852	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	191	TRUE	0.0431268850632478	0.738493566948455	2030	724	0.0386926430836953	12	6071250
20211111 171934	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	280	TRUE	0.0453197211632505	0.907299018607591	6294	166	0.0446511511134543	13	5681250
20211111 171959	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	146	TRUE	0.0893065549933817	0.174013862434367	1317	111	0.0439230749918405	14	6290000
20211111 172058	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	570	TRUE	0.0379648478480522	0.108602130251529	5476	790	0.0500908002979254	15	5668750
20211111 172149	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	196	TRUE	0.0916003758867737	0.966867623463622	1106	464	0.0460068790640456	16	5728750
20211111 172221	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	151	TRUE	0.0946745066183181	0.197085406038098	4435	229	0.0351108433129974	17	5706250
20211111 172249	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	127	TRUE	0.0734891684712042	0.174077092018606	1112	292	0.043278685780757	18	5986250
20211111 172344	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	360	TRUE	0.0317840394599736	0.969354339546012	5367	102	0.0416049475701506	19	6036250
20211111 172435	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	334	TRUE	0.0554934794114903	0.734236518382677	4314	846	0.0477308294209703	20	5921250
20211111 172514	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	251	TRUE	0.0473255690898746	0.718817888564453	6321	730	0.0399395780505971	21	5835000
20211111 172558	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	212	TRUE	0.062278566761408	0.423446070845309	5296	627	0.0490363452252433	22	5526250
20211111 172706	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	487	TRUE	0.0291698684212565	0.990747633903171	6196	506	0.0406090733348397	23	5835000
20211111 172742	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	180	TRUE	0.0845429159516469	0.265302602361399	2184	862	0.0505427096147891	24	5851250
20211111 172806	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	82	TRUE	0.0722323446390033	0.951347630601563	2650	667	0.0449524239913635	25	5436250
20211111 172853	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	202	TRUE	0.0476338022232428	0.572736529607885	6004	663	0.0465090005272275	26	5603750
20211111 172949	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	333	TRUE	0.0551776551933028	0.327766494586272	6499	587	0.0437138577155147	27	6021250
20211111 173029	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	200	TRUE	0.0798047164328769	0.393344031555881	5062	686	0.0427849330086281	28	6060000
20211111 173120	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	170	TRUE	0.0386352451506071	0.404612072499818	875	661	0.0434711656749768	29	5657500
20211111 173210	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	420	TRUE	0.0433675417006388	0.112609258927475	2956	217	0.0411195634890747	30	5858750
20211111 173249	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	66	TRUE	0.0697419938869402	0.427681592786498	466	679	0.046634530893023	31	5735000
20211111 173347	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	266	TRUE	0.0556473292419501	0.554259937580652	5574	930	0.0505761843790013	32	5546250
20211111 173413	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	124	TRUE	0.0917015140237447	0.168088020457553	1060	208	0.0352865858251111	33	5830000
20211111 173526	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	413	TRUE	0.0495886520421691	0.37796487140283	4246	549	0.0509946189316529	34	5833750
20211111 173550	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	65	TRUE	0.0849849735815264	0.319760480330302	1022	336	0.047145021047258	35	5658750
