fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	seed	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	ratio_corte	iteracion_bayesiana	ganancia
20211110 145915	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	295	TRUE	0.076905667699175	0.419173277771915	6859	479	0.0367511067593918	1	6111250
20211110 150017	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	298	TRUE	0.0641599977924489	0.839030743541662	1939	694	0.0390943402542408	2	6061250
20211110 150126	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	309	TRUE	0.0539325655496214	0.47883567258832	2262	334	0.0387261178479074	3	5966250
20211110 150158	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	203	TRUE	0.048175313253887	0.687696601051721	7211	569	0.0387428552300135	4	5713750
20211110 150242	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	154	TRUE	0.0554300020448864	0.898634747244068	1092	746	0.0447683127881968	5	5913750
20211110 150331	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	305	TRUE	0.042256474357564	0.28803192688647	5869	202	0.0372030160762555	6	6043750
20211110 150412	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	246	TRUE	0.0800598362053279	0.262583830038784	3614	660	0.0449440553003105	7	6337500
20211110 150443	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	177	TRUE	0.0905170106329024	0.749556493200362	4780	825	0.0402910630748245	8	5932500
20211110 150537	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	301	TRUE	0.0247853986150585	0.624119160616829	3388	131	0.035253111060899	9	5935000
20211110 150646	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	411	TRUE	0.0307446525385603	0.380267285765149	5483	969	0.0463081519419548	10	5933750
20211110 150740	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	207	TRUE	0.0657875390152913	0.544173332347418	1423	290	0.0418141648464764	11	6155000
20211110 150825	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	341	TRUE	0.0888277341250796	0.166082692438795	7875	243	0.0390524967989757	12	5967500
20211110 150914	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	310	TRUE	0.0294164710352197	0.823820589089883	4306	886	0.0393621383679379	13	5921250
20211110 150952	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	59	TRUE	0.0985606886749156	0.577938669925788	268	955	0.0379729356531345	14	5828750
20211110 151045	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	448	TRUE	0.039837005258305	0.120875760927447	3050	504	0.0394793000426803	15	5803750
20211110 151113	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	167	TRUE	0.0744948219961952	0.96588307353959	6429	443	0.0423748671470295	16	5771250
20211110 151159	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	240	TRUE	0.0776314545920165	0.31373806201157	3405	585	0.0311524524449131	17	6247500
20211110 151235	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	206	TRUE	0.0804113679160771	0.259967932299534	4505	673	0.0381570468563012	18	6101250
