fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	seed	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	ratio_corte	iteracion_bayesiana	ganancia
20211113 170639	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	344	TRUE	0.0485679609421641	0.812200082595518	6848	557	0.0367678441414978	1	6208750
20211113 170709	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	234	TRUE	0.0694525726698339	0.401175229586079	3844	906	0.0334203677202849	2	5608750
20211113 170802	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	826	TRUE	0.0280438727512956	0.160725437295332	6456	657	0.0392115019289833	3	6143750
20211113 170837	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	157	TRUE	0.0426151562482119	0.566880352397857	4333	491	0.0326420794523529	4	5525000
20211113 170908	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	321	TRUE	0.0769388209364843	0.349702172529942	3299	713	0.0392617140753015	5	6086250
20211113 170929	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	179	TRUE	0.0868696545087732	0.312519602611428	2060	213	0.0327927158913074	6	5952500
20211113 171003	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	113	TRUE	0.0846899416751694	0.95427214524243	2866	601	0.0328680341107847	7	6291250
20211113 171026	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	254	TRUE	0.0730772462580353	0.630408691486809	5420	413	0.037336915133104	8	5973750
20211113 171041	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	126	TRUE	0.0985639136622194	0.243620223802282	2260	1020	0.0354455909551187	9	5606250
20211113 171210	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	679	TRUE	0.0344197078992147	0.534330553532345	5829	795	0.0367092633041266	10	6517500
20211113 171304	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	319	TRUE	0.0513272671634331	0.69484128067561	1470	749	0.031637836525989	11	6075000
20211113 171411	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	377	TRUE	0.0368544003763236	0.489423041073314	1028	130	0.0290435422995489	12	5912500
20211113 171426	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	80	TRUE	0.0904848694708198	0.873797504692629	348	249	0.0312110332822843	13	5888750
20211113 171556	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	1104	TRUE	0.0225729210360441	0.723101025544747	7367	292	0.0328764028018378	14	6190000
20211113 171625	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	155	TRUE	0.0644040121824946	0.909390308032744	7800	946	0.0283740470153063	15	5562500
20211113 171715	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	455	TRUE	0.0586509651492815	0.136960567996721	4809	353	0.036550258174119	16	5891250
20211113 171829	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	754	TRUE	0.0341480191787491	0.739607304377127	5949	815	0.0354121161909066	17	6211250
20211113 171904	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	361	TRUE	0.0309818002422852	0.408812159930235	5834	799	0.0295121889985187	18	5642500
20211113 171952	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	334	TRUE	0.0385807209959759	0.530752092615127	5712	941	0.0323073318102316	19	5725000
20211113 172037	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	371	TRUE	0.0317840394599736	0.969354339546012	5367	102	0.0397722042295365	20	6160000
20211113 172125	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	393	TRUE	0.0554934794114903	0.734236518382677	4314	846	0.029051910990602	21	5861250
