Feature	Gain	Cover	Frequency
ctrx_quarter	0.163545400555099	0.0216111229854884	0.0068043435562165
Master_status	0.062399456093641	0.0035561703242658	0.0015572827520413
mcaja_ahorro	0.0620915320726694	0.0124150685998808	0.00716911248912708
mcuenta_corriente	0.0328108244788494	0.0070232024373886	0.00815118269311709
foto_mes	0.0322697698915749	0.0116417937953438	0.0123740845702741
ctarjeta_visa	0.0321018564420768	0.00143662964295073	0.000617301271079436
mtarjeta_visa_consumo	0.0293322314387483	0.0113700230101889	0.00352142316002133
mcuentas_saldo	0.0238948876568994	0.0209423176809896	0.0106905356491484
Visa_Finiciomora	0.0218391122407473	0.0107851119014519	0.00434916804624148
Master_mfinanciacion_limite	0.0181934424457369	0.00989126544701676	0.00751985184769494
mprestamos_personales	0.0168462292689335	0.0156728012407854	0.00673419568450293
cpayroll_trx	0.0159232685443868	0.0177760023329931	0.00230085019220517
ctarjeta_visa_transacciones	0.0144927154049754	0.0139063931063383	0.00499452846600634
mactivos_margen	0.0137729987352239	0.0080037911022636	0.00925951906619153
mpayroll	0.0105840368469313	0.016021934925462	0.00367574847779118
mdescubierto_preacordado	0.0078636274369953	0.008657713362965	0.00356351188304947
ccaja_ahorro	0.0068432106021949	0.0152420628274619	0.0047560257021802
mprestamos_personales_lag6	0.00623692825228357	0.00281561121417338	0.00352142316002133
Visa_mpagominimo	0.0061885002951488	0.0116184763399548	0.00551362271668678
Visa_mpagospesos	0.00511723576926616	0.00460481611272121	0.00510676506074806
ctarjeta_visa_transacciones_lag6	0.00469905045033194	0.00163458789441889	0.00383007379556104
ctrx_quarter_lag6	0.00466426216468283	0.00442892564079984	0.0072813490838688
Master_Finiciomora	0.00442853513502616	0.0091123527375813	0.00228682061786245
mautoservicio	0.00440215133301634	0.012474697677084	0.00310053592973989
mprestamos_personales_lag3	0.0043108656913661	0.00304075043866321	0.00258144167905946
cproductos	0.00411022164497045	0.00471731499570879	0.00474199612783748
mttarjeta_visa_debitos_automaticos_lag6	0.00398899774882746	0.00350145443880093	0.00628524930553607
Visa_status	0.00375356131503542	0.00564070115386343	0.00241308678694688
Master_Fvencimiento	0.003683333224751	0.00312616282181121	0.00597659866999635
mrentabilidad_annual	0.00368329968353449	0.00281750000779257	0.00580824377788378
mcomisiones_mantenimiento	0.00365898959032987	0.0114672576902908	0.00580824377788378
Visa_mpagominimo_lag2	0.0036181297818181	0.00219252330829848	0.00430707932321333
numero_de_cliente	0.00360144509992927	0.00789687635486337	0.00882460226156739
chomebanking_transacciones_lag6	0.00352136903055191	0.0022789064703947	0.00693060972530093
mcuentas_saldo_lag6	0.00346472375709615	0.00372068582305025	0.00615898313645164
mprestamos_personales_lag2	0.0034341736539456	0.00426165760555323	0.00303038805802632
chomebanking_transacciones	0.00332681989406965	0.00472037289495632	0.00687449142793008
Master_fechaalta	0.00320775996906638	0.00284897029778892	0.00573809590617021
mrentabilidad_annual_lag6	0.00316721956788909	0.00428355930325599	0.00812312354443166
mes	0.00315753776977868	0.00611235256898687	0.00520497208114706
mpasivos_margen	0.00311662427300619	0.00253816743168809	0.00593450994696821
cliente_edad_lag6	0.00308120225198701	0.0034189011257034	0.00652375206936222
Visa_Fvencimiento	0.00307552578754712	0.0035136152646573	0.00735149695558237
mrentabilidad	0.00304828985804246	0.003132659611889	0.00691658015095822
Visa_Fvencimiento_lag6	0.00302079863735584	0.00281250574332353	0.00729537865821151
ccaja_seguridad_lag6	0.00299614917370176	0.00222054398710349	0.000462975953309577
Visa_cconsumos_lag6	0.00298216103309842	0.00191240454446328	0.00500855804034906
mcomisiones_mantenimiento_lag6	0.00295639138709966	0.00561908170316744	0.00526109037851792
mcuentas_saldo_lag2	0.00293931918172054	0.00345572749235552	0.0061168944134235
mpayroll_lag3	0.00290692521271311	0.00359233202853046	0.00263755997643032
ctrx_quarter_lag2	0.00284959704371584	0.0034098601761821	0.00572406633182749
Master_fechaalta_lag6	0.00282409009771139	0.00304479720746828	0.00687449142793008
Visa_mfinanciacion_limite_lag3	0.0028128720914784	0.00486416551699358	0.00666404781278936
cmobile_app_trx_lag6	0.0027777391302401	0.00885106286419918	0.00460170038441034
mtransferencias_recibidas	0.00271294425407521	0.0090210054620316	0.00446140464098319
mcuenta_corriente_lag6	0.00269713699163763	0.00735773281268999	0.00530317910154606
cliente_edad	0.00261931796756841	0.00361246612294602	0.00583630292656921
cprestamos_personales	0.00258395828198923	0.00908270264764373	0.00253935295603131
Visa_cconsumos_lag3	0.00253740490939928	0.00470537092215317	0.0053452678245742
cprestamos_personales_lag6	0.00251280510924107	0.00238603126987	0.00134683913690059
mcuentas_saldo_lag3	0.00249845282487569	0.00221726389162185	0.00541541569628777
Master_msaldopesos	0.00249480832347011	0.00887419740342705	0.00416678357978619
Visa_mpagospesos_lag6	0.00249330970445252	0.00139244399967018	0.00540138612194506
Visa_fechaalta	0.0024697842213927	0.00197537703428078	0.00467184825612391
mcuenta_debitos_automaticos	0.002465984952734	0.00697910280825521	0.00451752293835405
mdescubierto_preacordado_lag6	0.00244158106322915	0.000483868690381156	0.000785656163192009
mrentabilidad_annual_lag3	0.00241635436497406	0.00193513355253187	0.00569600718314206
mcaja_ahorro_lag2	0.00239855383834889	0.00286994284169551	0.0050506467633772
Master_Fvencimiento_lag6	0.00239482129698272	0.00201715386267656	0.00615898313645164
mpayroll_lag2	0.00236918881623785	0.00468822621717757	0.00234293891523331
Visa_msaldototal	0.00235130951856808	0.00297933022363012	0.00321277252448161
Visa_fechaalta_lag3	0.0023412135815683	0.000986501697790411	0.00356351188304947
Visa_mlimitecompra_lag6	0.00232212585434768	0.00191592601557504	0.00453155251269677
