fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	seed	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	ratio_corte	iteracion_bayesiana	ganancia
20211116 175208	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	316	TRUE	0.0485679609421641	0.812200082595518	6848	557	0.0376047132468011	1	6033750
20211116 175351	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	302	TRUE	0.0694525726698339	0.401175229586079	3844	906	0.0373620212062631	2	6720000
20211116 175506	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	533	TRUE	0.0280438727512956	0.160725437295332	6456	657	0.0330605140050045	3	5912500
20211116 175700	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	262	TRUE	0.0426151562482119	0.566880352397857	4333	491	0.0336546910697698	4	5873750
20211116 175807	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	216	TRUE	0.0769388209364843	0.349702172529942	3299	713	0.0310269220791176	5	5816250
20211116 175857	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	151	TRUE	0.0868696545087732	0.312519602611428	2060	213	0.041981538667537	6	6330000
20211116 180100	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	180	TRUE	0.0846899416751694	0.95427214524243	2866	601	0.0321148519160118	7	5553750
20211116 180242	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	171	TRUE	0.0730772462580353	0.630408691486809	5420	413	0.0349685755650959	8	6177500
20211116 180353	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	214	TRUE	0.0985639136622194	0.243620223802282	2260	1020	0.0334036303381788	9	6111250
20211116 180650	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	469	TRUE	0.0344197078992147	0.534330553532345	5829	795	0.0300226791527537	10	6016250
20211116 180849	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	145	TRUE	0.0513272671634331	0.69484128067561	1470	749	0.0379059861247102	11	6538750
20211116 181027	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	222	TRUE	0.0368544003763236	0.489423041073314	1028	130	0.0306670683638372	12	5870000
20211116 181125	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	54	TRUE	0.0904848694708198	0.873797504692629	348	249	0.0310603968433297	13	5211250
20211116 181513	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	506	TRUE	0.0225729210360441	0.723101025544747	7367	292	0.0329517210213151	14	5778750
20211116 181658	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	208	TRUE	0.0644040121824946	0.909390308032744	7800	946	0.037839036596286	15	5598750
20211116 181735	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	236	TRUE	0.0586509651492815	0.136960567996721	4809	353	0.0325249177776104	16	5892500
20211116 181833	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	95	TRUE	0.098306230736484	0.567440720651522	3873	1021	0.0365167834099069	17	5596250
20211116 181948	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	188	TRUE	0.0623331566901598	0.4021430053627	2055	770	0.0370105361820358	18	5972500
20211116 182257	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	385	TRUE	0.0317840394599736	0.969354339546012	5367	102	0.0323408065744437	19	5620000
20211116 182529	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	270	TRUE	0.0554934794114903	0.734236518382677	4314	846	0.0288259563321701	20	5595000
20211116 182928	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	450	TRUE	0.0473255690898746	0.718817888564453	6321	730	0.0365669955562251	21	6338750
20211116 183053	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	223	TRUE	0.062278566761408	0.423446070845309	5296	627	0.0298050931853749	22	5798750
20211116 183405	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	321	TRUE	0.0291698684212565	0.990747633903171	6196	506	0.0365000460278008	23	5848750
20211116 183502	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	167	TRUE	0.0845429159516469	0.265302602361399	2184	862	0.0336212163055577	24	5928750
20211116 183648	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	158	TRUE	0.0722323446390033	0.951347630601563	2650	667	0.0431447867239085	25	6056250
20211116 183930	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	343	TRUE	0.0476338022232428	0.572736529607885	6004	663	0.0355962273940733	26	6083750
20211116 192149	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	349	TRUE	0.0551776551933028	0.327766494586272	6499	587	0.0376549253931193	27	6726250
20211116 192305	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	183	TRUE	0.0798047164328769	0.393344031555881	5062	686	0.0354874344103839	28	6250000
20211116 192540	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	355	TRUE	0.0386352451506071	0.404612072499818	875	661	0.0355376465567021	29	6392500
20211116 192620	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	267	TRUE	0.0433675417006388	0.112609258927475	2956	217	0.0335124233218682	30	6045000
20211116 192744	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	136	TRUE	0.0697419938869402	0.427681592786498	466	679	0.0410860887248625	31	5963750
20211116 193000	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	322	TRUE	0.0556473292419501	0.554259937580652	5574	930	0.0335375293950273	32	6141250
20211116 193114	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	200	TRUE	0.0495886520421691	0.37796487140283	4246	549	0.0331107261513227	33	5905000
20211116 193153	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	66	TRUE	0.0849849735815264	0.319760480330302	1022	336	0.0305666440712008	34	5985000
20211116 193343	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	102	TRUE	0.0465037125027552	0.727070892823022	1014	527	0.0305833814533069	35	5732500
20211116 193634	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	394	TRUE	0.0574375245955959	0.803841766718193	7531	301	0.0350271564024671	36	6168750
20211116 194111	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	379	TRUE	0.0289933062436432	0.914142998647527	367	455	0.0329935644765802	37	6422500
20211116 194250	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	353	TRUE	0.0775838731076382	0.402970562975947	6385	731	0.0418057961554233	38	6656250
20211116 194454	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	165	TRUE	0.0345491855871305	0.707065885409084	1984	378	0.0334119990292318	39	5560000
20211116 194545	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	124	TRUE	0.0926832483600639	0.398507780198264	3202	509	0.0347175148335049	40	6015000
20211116 194747	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	129	TRUE	0.0389983416760899	0.639422746171732	1062	636	0.0365753642472781	41	6137500
20211116 194838	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	311	TRUE	0.0361606589905545	0.154521770766121	3700	912	0.0349434694919368	42	5781250
20211116 194924	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	226	TRUE	0.0772020599885657	0.216171464156941	5029	768	0.0337885901266183	43	6003750
20211116 195046	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	202	TRUE	0.0574770347673632	0.355708580444171	1078	683	0.0352782171340581	44	6331250
20211116 195207	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	249	TRUE	0.0827201820322871	0.445122697189893	6778	906	0.0341986559882169	45	5892500
20211116 195404	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	411	TRUE	0.0614497867436148	0.376586052501737	3570	455	0.0398140476848016	46	6153750
20211116 195547	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	209	TRUE	0.051510483745411	0.563124464816041	2977	546	0.0335040546308152	47	6046250
20211116 195631	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	275	TRUE	0.0571897158379108	0.164488068650709	5694	655	0.0325583925418225	48	5987500
20211116 195857	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	418	TRUE	0.0261860305045731	0.513292195390165	7761	656	0.0398558911400668	49	5647500
20211116 200108	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	208	TRUE	0.048912320607733	0.995964059002022	6650	244	0.0356631769224976	50	6073750
20211116 200449	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	594	TRUE	0.0267261028291844	0.544028218840365	4986	184	0.028792481567958	51	6050000
20211116 200618	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	234	TRUE	0.0609886662657373	0.497974649444339	6412	910	0.0354958031014369	52	5948750
20211116 200730	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	205	TRUE	0.0925959693831392	0.396578101772489	3028	198	0.0318219477291557	53	6147500
20211116 200921	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	381	TRUE	0.0481949858487211	0.421873312736605	6723	536	0.0385336379536877	54	6045000
20211116 201035	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	175	TRUE	0.0940431672497466	0.532507430415251	5945	1015	0.0324914430133983	55	6047500
20211116 201132	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	121	TRUE	0.068958120415397	0.482023982235603	1379	119	0.0273781727799955	56	5411250
20211116 201234	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	82	TRUE	0.0976996565995924	0.856334283117973	4080	535	0.0413538868385596	57	5873750
20211116 201306	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	224	TRUE	0.0723469795234688	0.130008793261764	6518	144	0.040943820976961	58	6185000
