fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	seed	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	ratio_corte	iteracion_bayesiana	ganancia
20211105 143638	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	505	TRUE	0.0485679609421641	0.812200082595518	6848	557	0.0242650197082674	1	5476250
20211105 143819	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	195	TRUE	0.0694525726698339	0.401175229586079	3844	906	0.0306503309817311	2	5372500
20211105 144003	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	510	TRUE	0.0280438727512956	0.160725437295332	6456	657	0.041211619090658	3	5595000
20211105 144137	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	206	TRUE	0.0426151562482119	0.566880352397857	4333	491	0.0297883558032688	4	4901250
20211105 144304	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	267	TRUE	0.0769388209364843	0.349702172529942	3299	713	0.0299389922422234	5	5828750
20211105 144401	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	163	TRUE	0.0868696545087732	0.312519602611428	2060	213	0.0317968416559966	6	5401250
20211105 144445	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	129	TRUE	0.0846899416751694	0.95427214524243	2866	601	0.0392449766931954	7	5538750
20211105 144547	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	249	TRUE	0.0730772462580353	0.630408691486809	5420	413	0.0382909459131497	8	6081250
20211105 144643	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	182	TRUE	0.0985639136622194	0.243620223802282	2260	1020	0.0349016260366716	9	6037500
20211105 144818	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	255	TRUE	0.0344197078992147	0.534330553532345	5829	795	0.034232130752429	10	5587500
20211105 144918	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	147	TRUE	0.0513272671634331	0.69484128067561	1470	749	0.0267086774957529	11	5261250
20211105 145019	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	134	TRUE	0.0368544003763236	0.489423041073314	1028	130	0.0365921016293842	12	5185000
20211105 145058	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	90	TRUE	0.0904848694708198	0.873797504692629	348	249	0.0279807185358138	13	4971250
20211105 145211	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	287	TRUE	0.0225729210360441	0.723101025544747	7367	292	0.0310603968433297	14	4561250
20211105 145319	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	299	TRUE	0.0644040121824946	0.909390308032744	7800	946	0.0275455466010561	15	5136250
20211105 145400	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	170	TRUE	0.0586509651492815	0.136960567996721	4809	353	0.0344497167198079	16	4955000
20211105 145457	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	197	TRUE	0.0979686899310974	0.90500255567679	5511	382	0.0301398408274962	17	5348750
20211105 145535	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	135	TRUE	0.0951336475738296	0.632254216411448	7714	440	0.0337634840534592	18	5357500
20211105 145720	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	464	TRUE	0.0317840394599736	0.969354339546012	5367	102	0.025963863992033	19	5272500
20211105 145818	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	208	TRUE	0.0554934794114903	0.734236518382677	4314	846	0.0252525252525253	20	4828750
20211105 150015	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	348	TRUE	0.0758606820439175	0.549169897110178	5122	458	0.0380315164905057	21	6270000
20211105 150123	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	235	TRUE	0.0776783340174914	0.305376606355563	5387	496	0.0320897458428527	22	5607500
20211105 150222	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	177	TRUE	0.0757685876053653	0.602618023566468	4276	489	0.0227753927008277	23	4748750
20211105 150315	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	206	TRUE	0.0473255690898746	0.718817888564453	6321	730	0.0271856928857757	24	4840000
