fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	seed	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	ratio_corte	iteracion_bayesiana	ganancia
20211105 192048	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	497	TRUE	0.0485679609421641	0.812200082595518	6848	557	0.0377637183768087	1	5710000
20211105 192159	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	146	TRUE	0.0694525726698339	0.401175229586079	3844	906	0.0315625183065117	2	5336250
20211105 192335	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	360	TRUE	0.0280438727512956	0.160725437295332	6456	657	0.0327592411270953	3	4857500
20211105 192532	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	240	TRUE	0.0426151562482119	0.566880352397857	4333	491	0.022599650188714	4	4575000
20211105 192702	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	238	TRUE	0.0769388209364843	0.349702172529942	3299	713	0.0290351736084959	5	5563750
20211105 192750	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	100	TRUE	0.0868696545087732	0.312519602611428	2060	213	0.0324830743223452	6	5248750
20211105 192855	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	138	TRUE	0.0846899416751694	0.95427214524243	2866	601	0.0254115303825329	7	5005000
20211105 192959	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	168	TRUE	0.0730772462580353	0.630408691486809	5420	413	0.0350271564024671	8	5768750
20211105 193106	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	192	TRUE	0.0985639136622194	0.243620223802282	2260	1020	0.0361652983856795	9	5898750
20211105 193401	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	442	TRUE	0.0344197078992147	0.534330553532345	5829	795	0.0370440109462479	10	6017500
