Feature	Gain	Cover	Frequency
mdescubierto_preacordado_delta1	0.108070796485466	0.00389445198652504	0.00082703213610586
ctrx_quarter	0.0830871591899717	0.0151062118004817	0.00418767065742491
mcuentas_saldo	0.0654450716034874	0.0168780901328238	0.00743016173072884
Visa_status	0.0423487937306441	0.00302792890719709	0.00136525939928586
mcaja_ahorro	0.0211950660269496	0.0118787304258773	0.00435832808233564
mprestamos_personales	0.0201802939775544	0.0119496196283276	0.00416141566897711
Visa_Finiciomora	0.0177616625210678	0.0058017909151791	0.00211352657004831
Visa_mpagominimo	0.0168485429433764	0.00906287867110083	0.00252047889098929
cpayroll_trx	0.0113924814144503	0.0142337165771874	0.000787649653434152
mtarjeta_visa_consumo	0.00996377462943153	0.0138211823425418	0.00198225162780928
cprestamos_personales_delta1	0.00854693397603822	0.000888447416347679	0.000958307078344886
ctrx_quarter_delta1	0.00807678133775885	0.0107943510721273	0.0062093047679059
mpayroll	0.00799034210481974	0.0157960517435475	0.00136525939928586
foto_mes	0.0078385774635582	0.0142519945000307	0.00739077924805713
Visa_mfinanciacion_limite	0.00773136756681902	0.00192450309257352	0.0041089056920815
mcomisiones_otras	0.00712055898494154	0.00161445908399446	0.00392512077294686
mprestamos_personales_lag1	0.00709543974801885	0.00353515232233697	0.00248109640831758
Visa_mpagospesos	0.00694416388064897	0.00383707772353634	0.00297994118882588
mes	0.0069131284527113	0.00802019605532355	0.00287492123503466
mcuenta_corriente_lag1	0.00653646727599045	0.00276552109254621	0.00531663516068053
ccaja_ahorro_delta1	0.00644710246261711	0.0033798708107391	0.000656374711195127
ctarjeta_visa_transacciones	0.00620736466474547	0.0195210504126943	0.00225792900651124
mrentabilidad_annual_lag1	0.00539917891346836	0.00328468805607104	0.0062093047679059
ctarjeta_visa	0.00509806064888312	0.000426359932075142	0.000406952320940979
Visa_Finiciomora_lag1	0.00449199806547229	0.00420641482571746	0.00178533921445075
mcomisiones	0.00447668521243836	0.00136872274654655	0.0041482881747532
cproductos_delta1	0.00444213402159733	0.00835853634440676	0.00166719176643562
Master_status	0.00424808307094581	0.00150571420671791	0.00061699222852342
mrentabilidad_annual_delta1	0.00421026201628883	0.00216700538767494	0.00626181474480151
mrentabilidad_lag1	0.00420490354430243	0.0014377454783647	0.00437145557655955
cliente_edad	0.00417441314019633	0.0042396137162201	0.006734404536862
mactivos_margen	0.00384128496895614	0.00657602568185494	0.00597300987187566
mprestamos_personales_delta1	0.00364791373325491	0.010884400921625	0.00358380592312539
Visa_msaldototal	0.00349642628682801	0.00328663720814249	0.00200850661625709
ccaja_ahorro	0.00331036988134968	0.00386602776425872	0.00150966183574879
mcuenta_corriente	0.0032648903679081	0.00370165011105441	0.00445022054190296
Visa_mpagominimo_lag1	0.00320614079510932	0.00359458430300802	0.00267800882167612
cliente_edad_lag1	0.00316940305053756	0.00520818565951255	0.00581547994118883
mrentabilidad	0.00311569717238735	0.0024448326251742	0.00509346775887419
Visa_msaldopesos	0.0030411442794328	0.00320567536522592	0.00234982146607856
Visa_status_lag1	0.0029867025626824	0.000815658759435348	0.000328187355597564
Visa_mfinanciacion_limite_lag1	0.00295630350735419	0.00224576027217156	0.00358380592312539
mcomisiones_mantenimiento	0.00293623291721424	0.00704505323019973	0.00283553875236295
