fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	seed	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	ratio_corte	iteracion_bayesiana	ganancia
20211105 010427	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	124	TRUE	0.0485679609421641	0.812200082595518	6848	557	0.0350522624756262	1	4715000
20211105 010445	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	88	TRUE	0.0694525726698339	0.401175229586079	3844	906	0.047023675026989	2	4726250
20211105 010524	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	230	TRUE	0.0280438727512956	0.160725437295332	6456	657	0.0426426652607266	3	4381250
20211105 010552	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	153	TRUE	0.0426151562482119	0.566880352397857	4333	491	0.0302402651201326	4	4633750
20211105 010611	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	107	TRUE	0.0769388209364843	0.349702172529942	3299	713	0.0451700099587424	5	4853750
20211105 010634	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	132	TRUE	0.0868696545087732	0.312519602611428	2060	213	0.0363243035156871	6	5475000
20211105 010724	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	213	TRUE	0.0846899416751694	0.95427214524243	2866	601	0.0291355979011323	7	5498750
20211105 010738	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	62	TRUE	0.0730772462580353	0.630408691486809	5420	413	0.0314202505586101	8	4657500
20211105 010751	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	53	TRUE	0.0985639136622194	0.243620223802282	2260	1020	0.0475801929820157	9	4793750
20211105 010834	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	290	TRUE	0.0344197078992147	0.534330553532345	5829	795	0.043780807243939	10	5311250
20211105 010907	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	155	TRUE	0.0513272671634331	0.69484128067561	1470	749	0.0368850058162403	11	5241250
20211105 010950	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	279	TRUE	0.0368544003763236	0.489423041073314	1028	130	0.0346505653050806	12	5975000
20211105 011004	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	51	TRUE	0.0904848694708198	0.873797504692629	348	249	0.0467684299498715	13	5365000
