fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	seed	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	ratio_corte	iteracion_bayesiana	ganancia
20211104 203304	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	124	TRUE	0.0485679609421641	0.812200082595518	6848	557	0.0382323650757785	1	4990000
20211104 203334	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	197	TRUE	0.0694525726698339	0.401175229586079	3844	906	0.0438142820081511	2	5256250
20211104 203417	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	413	TRUE	0.0280438727512956	0.160725437295332	6456	657	0.0389269664331802	3	4686250
20211104 203541	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	502	TRUE	0.0426151562482119	0.566880352397857	4333	491	0.0312194019733373	4	5387500
20211104 203556	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	59	TRUE	0.0769388209364843	0.349702172529942	3299	713	0.0487518097294402	5	4418750
20211104 203621	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	152	TRUE	0.0868696545087732	0.312519602611428	2060	213	0.0346673026871867	6	5222500
20211104 203657	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	207	TRUE	0.0846899416751694	0.95427214524243	2866	601	0.045086323048212	7	5966250
20211104 203714	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	91	TRUE	0.0730772462580353	0.630408691486809	5420	413	0.0369017431983463	8	5238750
20211104 203745	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	215	TRUE	0.0985639136622194	0.243620223802282	2260	1020	0.0305499066890948	9	5487500
20211104 203815	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	162	TRUE	0.0344197078992147	0.534330553532345	5829	795	0.0353870101177475	10	4665000
20211104 203909	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	358	TRUE	0.0513272671634331	0.69484128067561	1470	749	0.0349434694919368	11	5681250
20211104 203952	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	267	TRUE	0.0368544003763236	0.489423041073314	1028	130	0.0250851514314646	12	4903750
20211104 204018	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	176	TRUE	0.0904848694708198	0.873797504692629	348	249	0.031386775794398	13	5362500
20211104 204050	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	262	TRUE	0.0225729210360441	0.723101025544747	7367	292	0.035529277865649	14	4943750
20211104 204105	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	85	TRUE	0.0644040121824946	0.909390308032744	7800	946	0.0329182462571029	15	4533750
20211104 204120	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	109	TRUE	0.0586509651492815	0.136960567996721	4809	353	0.0428602512281054	16	4748750
20211104 204157	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	234	TRUE	0.0397001795872576	0.955757672077794	2225	577	0.0320311650054815	17	4966250
20211104 204223	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	188	TRUE	0.0317840394599736	0.969354339546012	5367	102	0.0346254592319215	18	4878750
20211104 204324	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	325	TRUE	0.0554934794114903	0.734236518382677	4314	846	0.0419145891391128	19	5640000
20211104 204347	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	141	TRUE	0.0473255690898746	0.718817888564453	6321	730	0.0316796799812541	20	4668750
20211104 204409	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	126	TRUE	0.062278566761408	0.423446070845309	5296	627	0.0342656055166411	21	5082500
20211104 204455	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	214	TRUE	0.0939076030642763	0.993884402521273	2803	558	0.0359979245646188	22	5373750
20211104 204524	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	198	TRUE	0.0858274356317249	0.968201807359629	2717	783	0.0327676098181483	23	4906250
20211104 204552	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	202	TRUE	0.0291698684212565	0.990747633903171	6196	506	0.0358891315809294	24	4840000
20211104 204613	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	117	TRUE	0.0845429159516469	0.265302602361399	2184	862	0.0407513410827412	25	5263750
20211104 204646	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	226	TRUE	0.0722323446390033	0.951347630601563	2650	667	0.0314286192496632	26	5106250
20211104 204712	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	147	TRUE	0.0476338022232428	0.572736529607885	6004	663	0.0322403822818073	27	5135000
20211104 204736	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	155	TRUE	0.0551776551933028	0.327766494586272	6499	587	0.0427012460980978	28	4622500
20211104 204756	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	108	TRUE	0.0798047164328769	0.393344031555881	5062	686	0.0296377193643142	29	4473750
20211104 204851	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	304	TRUE	0.0386352451506071	0.404612072499818	875	661	0.0333952616471258	30	5612500
20211104 204920	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	259	TRUE	0.0433675417006388	0.112609258927475	2956	217	0.0374875515720586	31	4901250
20211104 205003	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	186	TRUE	0.0697419938869402	0.427681592786498	466	679	0.0379561982710284	32	5481250
20211104 205044	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	266	TRUE	0.0556473292419501	0.554259937580652	5574	930	0.038868385595809	33	5545000
20211104 205123	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	280	TRUE	0.0495886520421691	0.37796487140283	4246	549	0.0462244650314244	34	5246250
20211104 205148	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	124	TRUE	0.0849849735815264	0.319760480330302	1022	336	0.036290828751475	35	5930000
20211104 205224	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	176	TRUE	0.0465037125027552	0.727070892823022	1014	527	0.0327843472002544	36	5253750
20211104 205243	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	113	TRUE	0.0574375245955959	0.803841766718193	7531	301	0.0346756713782397	37	4871250
20211104 205317	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	145	TRUE	0.0289933062436432	0.914142998647527	367	455	0.041981538667537	38	5280000
20211104 205347	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	207	TRUE	0.0775838731076382	0.402970562975947	6385	731	0.0416049475701506	39	5536250
20211104 205430	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	252	TRUE	0.0345491855871305	0.707065885409084	1984	378	0.0310352907701706	40	5315000
20211104 205507	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	255	TRUE	0.0926832483600639	0.398507780198264	3202	509	0.0302737398843447	41	5128750
20211104 205534	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	101	TRUE	0.0389983416760899	0.639422746171732	1062	636	0.0442076104876436	42	5047500
20211104 205558	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	181	TRUE	0.0361606589905545	0.154521770766121	3700	912	0.0444168277639694	43	4566250
20211104 205636	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	333	TRUE	0.0772020599885657	0.216171464156941	5029	768	0.03680131890571	44	5553750
20211104 205718	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	240	TRUE	0.0574770347673632	0.355708580444171	1078	683	0.0313616697212389	45	5366250
20211104 205738	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	107	TRUE	0.0827201820322871	0.445122697189893	6778	906	0.0300812599901249	46	4557500
20211104 205804	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	142	TRUE	0.0614497867436148	0.376586052501737	3570	455	0.0415714728059384	47	5141250
20211104 205830	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	107	TRUE	0.051510483745411	0.563124464816041	2977	546	0.0441406609592194	48	4957500
20211104 205850	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	112	TRUE	0.0571897158379108	0.164488068650709	5694	655	0.0388014360673847	49	4555000
20211104 205957	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	417	TRUE	0.0261860305045731	0.513292195390165	7761	656	0.0428100390817872	50	5306250
20211104 210027	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	180	TRUE	0.048912320607733	0.995964059002022	6650	244	0.026993212991556	51	4318750
20211104 210110	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	228	TRUE	0.0267261028291844	0.544028218840365	4986	184	0.0332278878260651	52	4687500
20211104 210136	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	121	TRUE	0.0609886662657373	0.497974649444339	6412	910	0.0355376465567021	53	4992500
20211104 210201	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	106	TRUE	0.0925959693831392	0.396578101772489	3028	198	0.0354455909551187	54	4856250
20211104 210228	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	128	TRUE	0.0481949858487211	0.421873312736605	6723	536	0.0363410408977932	55	4572500
20211104 210300	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	174	TRUE	0.0940431672497466	0.532507430415251	5945	1015	0.0346087218498155	56	5181250
20211104 210348	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	263	TRUE	0.068958120415397	0.482023982235603	1379	119	0.0307172805101554	57	5762500
