Feature	Gain	Cover	Frequency
Visa_status	0.0858020038930396	0.00832691446182549	0.00055511676080056
ctrx_quarter	0.0821679944832431	0.00944702821437017	0.00382993308793944
mcaja_ahorro	0.0338712965670166	0.00466170530858884	0.00404974442275308
mtarjeta_visa_consumo	0.0312001954835943	0.00548195334933556	0.00461603803108654
mcuenta_corriente_lag2	0.0184287359112244	0.00370780979851327	0.00207889364111888
mcuentas_saldo	0.0175935131640445	0.00972350113926083	0.00451172078744617
Visa_mpagominimo	0.015781450162034	0.00390376142681368	0.00354678628377271
foto_mes	0.0153132206443107	0.0040470082102223	0.00276068134062561
mcaja_ahorro_lag1	0.0127681364049337	0.00347399390645902	0.00373679269183196
cpayroll_trx	0.0116465597548988	0.00520060468757433	0.000376287200274205
ctarjeta_visa_transacciones	0.00919282499364543	0.00650856653412589	0.00344992027182093
Visa_mpagospesos	0.00591426278951281	0.00280074445179959	0.00306245622401383
mprestamos_personales	0.00586294446825856	0.00953186057413217	0.00136357539901346
Visa_delinquency	0.00567474199776626	0.00192110108676604	0.000372561584429906
mdescubierto_preacordado	0.00528869033816119	0.00987523853587347	0.000383738431962804
cprestamos_personales	0.00511782998818967	0.00363164724294533	0.000730220705482616
Visa_Finiciomora_lag1	0.00509312840317697	0.00526464572218779	0.000424720206250093
Visa_msaldototal	0.00506456830435432	0.00360042484383497	0.0039715064900228
cpayroll_trx_lag1	0.00489407249708126	0.00179589960639388	0.00031667734676542
mcuenta_corriente	0.00477757362200109	0.00440052392651437	0.00332697494895906
Master_Finiciomora	0.00421708594250802	0.00364280288837553	0.000305500499232523
mactivos_margen	0.00404875269439197	0.00522296421148589	0.00487310552434317
mautoservicio	0.00365462803504147	0.0023913477268475	0.00221674142735794
mprestamos_personales_lag6	0.00358900823936648	0.00158677327632212	0.00128533746628318
mpasivos_margen	0.00342008642345608	0.0034860639325589	0.00361012175312579
ctrx_quarter_lag6	0.00332138650505623	0.00294513439322049	0.00338285918662355
mcaja_ahorro_lag3	0.00323997659543753	0.00215581116406854	0.00305500499232523
mprestamos_personales_lag2	0.00308394232773078	0.00259628260477436	0.00116984337510991
