fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	seed	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	ratio_corte	iteracion_bayesiana	ganancia
20211115 002259	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	206	TRUE	0.0847927587933373	0.603264100397064	2927	877	0.0331860443708	1	6243750
20211115 002343	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	181	TRUE	0.0664714879298117	0.388702262610605	4155	965	0.0388349108315968	2	6300000
20211115 002554	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	707	TRUE	0.0308298152859788	0.784664790934767	2464	544	0.0319725841681103	3	6275000
20211115 002634	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	117	TRUE	0.0714516539731994	0.447132245641842	292	259	0.0351108433129974	4	6156250
20211115 002846	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	962	TRUE	0.0209827892412432	0.871779121899454	5907	593	0.0362657226783159	5	6333750
20211115 002955	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	467	TRUE	0.0538739254605025	0.224486393580446	7769	334	0.0437640698618329	6	5913750
20211115 003041	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	273	TRUE	0.0586857807228807	0.703496951342095	5059	663	0.0360062932556719	7	6422500
20211115 003225	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	563	TRUE	0.0251023468619678	0.330614920177322	3842	330	0.0288929058605943	8	6085000
20211115 003316	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	202	TRUE	0.0647641787014436	0.514347158763849	7071	806	0.0323157005012846	9	5973750
20211115 003356	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	199	TRUE	0.0792831037391443	0.649958075814357	3461	992	0.0341149690776866	10	6205000
20211115 003445	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	282	TRUE	0.0980391890951432	0.273592248420755	6811	403	0.0378808800515511	11	6192500
20211115 003605	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	374	TRUE	0.0431268850632478	0.738493566948455	2030	724	0.0284661026168897	12	6148750
20211115 003737	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	670	TRUE	0.0453197211632505	0.907299018607591	6294	166	0.0349267321098307	13	6433750
20211115 003809	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	188	TRUE	0.0893065549933817	0.174013862434367	1317	111	0.0410693513427565	14	6416250
20211115 003916	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	616	TRUE	0.0379648478480522	0.108602130251529	5476	790	0.0304160076322462	15	5607500
20211115 003943	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	47	TRUE	0.0916003758867737	0.966867623463622	1106	464	0.0450361109018938	16	5823750
20211115 004043	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	357	TRUE	0.0535040072571067	0.845110160616174	5430	261	0.0428518825370524	17	6350000
20211115 004132	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	310	TRUE	0.0555642465114174	0.937116436819862	6195	685	0.0293950273237763	18	6210000
20211115 004249	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	469	TRUE	0.037379932747394	0.813071290941532	6249	100	0.0390859715631878	19	6212500
20211115 004440	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	776	TRUE	0.0403623774754148	0.715184519688904	4888	515	0.0399814215058623	20	6178750
20211115 004607	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	591	TRUE	0.0403905569779091	0.922381216838358	5270	267	0.0372615969136267	21	6435000
20211115 004734	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	614	TRUE	0.0312686617106956	0.924908227409905	6259	276	0.0386759057015892	22	6273750
20211115 004814	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	217	TRUE	0.0460423988962767	0.92195498025371	5052	151	0.0379645669620815	23	6330000
20211115 004907	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	339	TRUE	0.0431197789209138	0.896279063291785	6052	351	0.0421656498707037	24	6302500
20211115 005009	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	411	TRUE	0.0407016099995152	0.948324716550952	6409	132	0.0321064832249588	25	6455000
20211115 005054	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	263	TRUE	0.0497106002549816	0.929039909055814	7475	122	0.0399814215058623	26	6228750
20211115 005150	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	350	TRUE	0.0590171986029891	0.745031286746147	5008	408	0.0346840400692928	27	6370000
20211115 005310	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	544	TRUE	0.0395615754167899	0.993113646938251	5566	193	0.037328546442051	28	6275000
20211115 005513	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	518	TRUE	0.0228358546527016	0.90444414517616	5078	323	0.037587975864695	29	6386250
20211115 005635	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	248	TRUE	0.062862480800614	0.615512030984575	4696	804	0.032424493484974	30	6107500
20211115 005725	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	264	TRUE	0.0565151019896101	0.707142988645978	5541	182	0.0405923359527336	31	6337500
20211115 005905	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	353	TRUE	0.0452707544610704	0.934577189728318	6553	251	0.0357217577598688	32	6415000
20211115 010121	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	449	TRUE	0.0353196782852101	0.917195632822593	4800	210	0.0370858544015131	33	6211250
