Feature	Gain	Cover	Frequency
Visa_status	0.114970724661874	0.0090588152764584	0.00221205186880244
mcuentas_saldo	0.0633265180741155	0.0204924123188027	0.00929061784897025
mcaja_ahorro_lag1	0.0494466688164168	0.00977202159184395	0.00785659801678108
ctarjeta_visa	0.0421575761068916	0.00416570508730061	0.00161708619374523
ctrx_quarter	0.0420591966351816	0.0107616994716096	0.0072463768115942
mtarjeta_visa_consumo	0.0260926770338088	0.00826848936366438	0.00399694889397407
mactivos_margen	0.0257114285352883	0.0118723036335651	0.0102364607170099
Master_status	0.02246544300727	0.00374975689861334	0.00143401983218917
cprestamos_personales	0.0209739114305766	0.0107874559047546	0.00353928299008391
mpayroll	0.0133351152105683	0.0161100195334248	0.00263920671243326
mes	0.0123354982823502	0.00412111708503312	0.00582761250953471
ctrx_quarter_lag1	0.0118183932051117	0.00464129453374637	0.0062700228832952
Visa_mpagospesos	0.0110175456302535	0.00773128031688629	0.00639206712433257
mcomisiones_otras	0.010728210086182	0.0052374883956361	0.0116857360793288
Visa_msaldototal	0.010000081172463	0.00971026751091536	0.00663615560640732
foto_mes	0.00983000814272242	0.0261397248636654	0.00883295194508009
mcaja_ahorro	0.00958256689089554	0.0110686184774504	0.00736842105263158
cpayroll_trx_lag1	0.009542929296244	0.00495506200089716	0.00140350877192982
cpayroll_trx	0.00935503915549263	0.0164190552047385	0.00102212051868802
Visa_mpagominimo	0.00860272709303118	0.00814122313415551	0.006651411136537
Visa_Finiciomora	0.00831559437009703	0.00880812260791623	0.00268497330282227
mprestamos_personales_delta1	0.00805514244759556	0.0202720397046069	0.00506483600305111
ctrx_quarter_delta1	0.00789318348507674	0.0119109638493739	0.0120518688024409
thomebanking	0.0077287876397572	0.00210722271829717	0.00155606407322654
mprestamos_personales_lag1	0.00736460279846188	0.00564064068169828	0.00512585812356979
mrentabilidad_annual_lag1	0.00707453783599933	0.006124605165893	0.0103279938977879
ctarjeta_visa_transacciones	0.00600024336724404	0.0138893791314166	0.00427154843630816
mprestamos_personales	0.00582625899143334	0.0132716092617744	0.00511060259344012
Master_Fvencimiento_lag1	0.00564499788959704	0.00568589310677985	0.0129977116704806
Visa_fechaalta_lag1	0.00562156304161354	0.00516576945030511	0.0100228832951945
mpasivos_margen_lag1	0.00538194962500838	0.00326491075371827	0.0100686498855835
mcuentas_saldo_lag1	0.00533628159033523	0.00437989898311197	0.00976353928299008
mcuenta_corriente	0.00522640179234617	0.00754938112347328	0.0082837528604119
mcuenta_corriente_lag1	0.00515852034163262	0.00619563560012728	0.00793287566742944
mdescubierto_preacordado_delta1	0.00508545922363762	0.00628279380459479	0.00164759725400458
mcomisiones_mantenimiento_lag1	0.00497033586495371	0.00383817892512399	0.00509534706331045
mrentabilidad_annual_delta1	0.00494285131806907	0.00384050071045138	0.00912280701754386
cliente_edad_lag1	0.00484524231658292	0.00648715421320164	0.00913806254767353
mcuentas_saldo_delta1	0.00473650097571769	0.0120725653396033	0.00906178489702517
mcaja_ahorro_delta1	0.0046967408779321	0.00546153794578321	0.00698703279938978
cliente_edad	0.00469120589312123	0.00766296594735395	0.0101296720061022
mactivos_margen_delta1	0.00464184238796132	0.00378504209479851	0.0100839054157132
Visa_mpagominimo_delta1	0.00461674380108507	0.00567073300571624	0.00668192219679634
mactivos_margen_lag1	0.00461291355299279	0.00504598108085298	0.0087719298245614
mpayroll_lag1	0.00446444469801177	0.00612481102465189	0.00273073989321129
Visa_Fvencimiento	0.00439661457921657	0.00419423847086802	0.00782608695652174
Master_fechaalta_lag1	0.00439388413605976	0.00311624481904082	0.00695652173913044
mrentabilidad	0.00438212902716848	0.00397099979438212	0.00976353928299008
Master_fechaalta	0.00435521849252628	0.00465124698455526	0.010602593440122
Visa_msaldopesos_lag1	0.00432943705607736	0.00320772118067633	0.00604118993135012
Visa_msaldopesos	0.00425988836362297	0.00789221797542516	0.00625476735316552
canarito1	0.00415579820667264	0.0024853194959046	0.0112280701754386
ccomisiones_otras	0.00407518814591185	0.00368990756538284	0.00559877955758963
Visa_mpagominimo_lag1	0.00407010853093915	0.00652975840500291	0.00619374523264684
mcuenta_corriente_delta1	0.00402204103951869	0.00557906009551696	0.00767353165522502
mcomisiones_lag1	0.00391052184232053	0.00259062149730232	0.0090465293668955
Visa_mpagospesos_lag1	0.00389703801725682	0.00816151980287296	0.00884820747520976
mdescubierto_preacordado	0.00384974265411176	0.00665802673662527	0.00262395118230359
Master_mfinanciacion_limite	0.00381799678367536	0.00823798827774612	0.00895499618611747
ctarjeta_debito_transacciones	0.00380223995965312	0.0039727272050302	0.00260869565217391
Visa_msaldototal_lag1	0.00379393400569434	0.00155640999863115	0.00379862700228833
mpasivos_margen	0.00373307387241206	0.00391083302783209	0.00735316552250191
chomebanking_transacciones	0.00370674095631596	0.0036525784119153	0.0081769641495042
Visa_Finiciomora_delta1	0.00363780922411566	0.0039050472587943	0.000930587337909992
canarito32	0.00362928720755242	0.00173132418120562	0.00889397406559878
Visa_Fvencimiento_lag1	0.00360337900336239	0.0024611817066837	0.00709382151029748
cproductos_delta1	0.0035098108513897	0.0101140862887239	0.00178489702517162
Visa_mfinanciacion_limite_lag1	0.00350855029307535	0.00530769022250416	0.00842105263157895
mcaja_ahorro_dolares_delta1	0.00347805351989952	0.0135246469172414	0.00639206712433257
canarito39	0.00347076196188136	0.00280384595057356	0.0094279176201373
Visa_mpagospesos_delta1	0.00344979143189992	0.00332382685072304	0.00730739893211289
Visa_fechaalta	0.00344506209800749	0.00443345196438149	0.00756674294431732
cproductos	0.00340467050190507	0.0076786712120655	0.00541571319603356
canarito37	0.00338727540259625	0.00227447594031076	0.00857360793287567
Visa_mconsumospesos	0.00327934352144426	0.00513252111792029	0.006651411136537
numero_de_cliente	0.00324603905764235	0.00615125463886568	0.00826849733028223
canarito26	0.0032121649794956	0.00140649871451993	0.00845156369183829
canarito36	0.00320842703352255	0.00212464682236604	0.00820747520976354
canarito44	0.0032039767441616	0.00246274079491513	0.00868039664378337
canarito19	0.00319440355147648	0.00270640234498574	0.00843630816170862
ccaja_ahorro	0.00317855423071701	0.0101995379196467	0.0022883295194508
Visa_fultimo_cierre	0.00317733723520836	0.00624570302167865	0.006651411136537
Master_Fvencimiento	0.00317200317851581	0.00284944359177917	0.00765827612509535
canarito3	0.00314483128527189	0.00289642579200282	0.00883295194508009
mcuenta_debitos_automaticos	0.00308661746132089	0.00731178597832211	0.00428680396643783
mcomisiones_mantenimiento	0.00307728869519356	0.00718749206555246	0.00598016781083143
canarito6	0.00305775052703748	0.00211241293040864	0.00832951945080091
mcomisiones_otras_delta1	0.00304084603862204	0.0033395959567726	0.00735316552250191
canarito47	0.00297248295182023	0.00204556410381384	0.00791762013729977
Visa_mconsumospesos_lag1	0.00295622280844464	0.00310226607829209	0.00768878718535469
canarito42	0.00295323917359854	0.00248312701884285	0.00820747520976354
canarito16	0.00291189370637824	0.00183227462695759	0.00770404271548436
canarito10	0.00287595931113176	0.00204149865194212	0.00810068649885583
canarito34	0.00285818576734672	0.0021483785097424	0.00771929824561404
mrentabilidad_annual	0.00285167112377074	0.00343130699443763	0.00698703279938978
cliente_antiguedad	0.00283638183162443	0.00391136267448815	0.00721586575133486
canarito12	0.00282167893669195	0.00186428692010376	0.00791762013729977
canarito28	0.00281814222271204	0.00227598729531955	0.00776506483600305
canarito29	0.00281015629550247	0.00299054964801426	0.00738367658276125
mtransferencias_recibidas	0.00275986308625216	0.00411817388112628	0.00436308161708619
mpagomiscuentas	0.00275417512491006	0.0094564059770702	0.00350877192982456
canarito4	0.00275233793881969	0.00186759987175989	0.00749046529366895
ccaja_ahorro_delta1	0.0027023417513361	0.00458983959755946	0.000671243325705568
canarito21	0.00268626096234679	0.00129674525760495	0.00646834477498093
canarito38	0.00267713157623361	0.00178203563181032	0.00768878718535469
mtarjeta_master_consumo	0.0026684960067552	0.00988055186645642	0.00341723874904653
canarito46	0.00265841211442574	0.00199355159038549	0.00768878718535469
canarito24	0.00264942685020737	0.00130528891333231	0.00652936689549962
canarito33	0.00264550085460776	0.00151346221629547	0.00730739893211289
chomebanking_transacciones_lag1	0.00264540674263765	0.00181047813013958	0.00620900076277651
canarito15	0.00264394228734786	0.00166577434850221	0.00732265446224256
cliente_antiguedad_lag1	0.00262903562334361	0.00500931250789676	0.00591914569031274
Visa_mlimitecompra_lag1	0.00261679567400394	0.00350301027499587	0.00579710144927536
canarito41	0.00260421522034244	0.00157796694265075	0.00643783371472159
canarito8	0.002577596320733	0.00147039148027177	0.0070327993897788
canarito18	0.00257007530213079	0.00246601251570713	0.00691075514874142
canarito14	0.00253344693148707	0.00154590425622619	0.006651411136537
canarito9	0.00252084977368776	0.00287616917190249	0.00701754385964912
canarito48	0.00251374768190539	0.00153816955300868	0.00657513348588863
canarito7	0.00250029666399761	0.00171736731202639	0.00674294431731503
canarito20	0.00248194656398526	0.00198701642453049	0.00681922196796339
canarito22	0.00248089334872511	0.00294247608602861	0.0070327993897788
canarito23	0.00245156362494695	0.00160886511578018	0.00692601067887109
mttarjeta_visa_debitos_automaticos_delta1	0.00244265425277796	0.0077687463154441	0.00526315789473684
canarito45	0.00242230252770899	0.00160750774844314	0.00649885583524028
canarito11	0.00241315305546923	0.00194979175214159	0.00645308924485126
canarito40	0.00241035706789178	0.00232157089734204	0.00623951182303585
canarito13	0.00238100356867029	0.00161152753602448	0.00628527841342487
Visa_fultimo_cierre_lag1	0.00237772887007611	0.00306269050774342	0.00604118993135012
canarito25	0.00236409723656335	0.00153429680739799	0.0067581998474447
canarito27	0.00235069746617959	0.00128568888365968	0.0063768115942029
canarito43	0.00228172926430287	0.00357538329847968	0.00614797864225782
chomebanking_transacciones_delta1	0.00220287044388415	0.00364658146400711	0.0053394355453852
canarito2	0.00218119880214309	0.00212098702899625	0.005720823798627
canarito35	0.00215183928177986	0.0012621738430461	0.00587337909992372
Master_Finiciomora	0.00214540429194747	0.00610543192738742	0.00149504195270786
canarito30	0.00214184395667164	0.00174934576335219	0.00564454614797864
canarito31	0.00212727984552	0.00166276671213387	0.00608695652173913
mpayroll_delta1	0.0020781632026128	0.00732764109284093	0.0030511060259344
ccaja_seguridad_lag1	0.00201296146674363	0.00355398817451822	0.0007627765064836
mtransferencias_emitidas_lag1	0.00198698878639114	0.0045784264805819	0.0045766590389016
mtransferencias_recibidas_lag1	0.00194691106357253	0.00601291119830817	0.00448512585812357
canarito5	0.00194067332165795	0.00143684167490192	0.00540045766590389
canarito17	0.00193879487723813	0.000895725154007511	0.00521739130434783
Master_delinquency_lag1	0.00186907849076549	0.000608702626274668	0.0003813882532418
mautoservicio	0.00182108944919177	0.0103999988343045	0.00297482837528604
ccomisiones_mantenimiento_delta1	0.00181722619531994	0.00417271935875242	0.00210526315789474
ccallcenter_transacciones	0.00176572416755654	0.00334038702779656	0.00210526315789474
Master_Finiciomora_lag1	0.00149013855989107	0.00466093136085687	0.00115942028985507
tpaquete3_delta1	0.00135290074573611	0.00437858077770682	0.00045766590389016
ctarjeta_master_transacciones	0.00124712974339733	0.00490763704917196	0.00245614035087719
ccaja_seguridad	0.00120856007251482	0.00734048280753728	0.000579710144927536
cplazo_fijo	0.00114777778243461	0.0079696643163483	0.000732265446224256
tcallcenter	0.00107286191548878	0.000887428440122308	0.00123569794050343
ccomisiones_mantenimiento	0.000979201966105345	0.00196054842647232	0.00178489702517162
mplazo_fijo_dolares	0.000916368707220322	0.0113754468936148	0.0014187643020595
Master_Finiciomora_delta1	0.000875204704658907	0.00378406348984415	0.000640732265446224
Master_madelantodolares_delta1	0.000791107163580825	0.000134449266719943	0.000442410373760488
mprestamos_prendarios	0.000673068319369406	0.0100036231880471	0.000793287566742944
Master_madelantodolares_lag1	0.000590211172024129	5.25273819969085e-05	0.0003813882532418
ctarjeta_master_delta1	0.000511073823384895	0.000994411596754222	0.00061022120518688
ctarjeta_master	0.000484867630553678	0.000878206174616874	0.000671243325705568
Master_cadelantosefectivo_lag1	0.00044355835344496	0.000643182416691003	0.00091533180778032
Master_mpagado_delta1	0.000441909903600155	0.000698103109958812	0.00091533180778032
ccajas_depositos_delta1	0.000410742977294759	0.00418971445494112	0.00115942028985507
mcaja_ahorro_adicional_lag1	0.000403433803376173	0.00218165240821859	0.000961098398169336
mcheques_emitidos_rechazados	0.000400869199219861	0.00127686459205067	0.00053394355453852
mcheques_emitidos_rechazados_lag1	0.00038581493409208	0.00133675175718517	0.00053394355453852
ctarjeta_master_lag1	0.000357684225410456	0.000456848614780475	0.00053394355453852
Visa_cadelantosefectivo	0.000350505925825124	0.000299854932234067	0.000366132723112128
cseguro_vida_lag1	0.000341459728901116	0.00155579833358945	0.000930587337909992
Visa_madelantodolares_lag1	0.000340892721664246	4.17485405349204e-05	0.000244088482074752
tpaquete3_lag1	0.000338261459247908	0.00113076590673401	0.000549199084668192
mforex_buy_delta1	0.000334396226736524	0.00315913038562812	0.00083905415713196
Master_mpagado_lag1	0.000327277770465546	0.0010845063549892	0.000900076277650648
mcheques_emitidos	0.000322366071063471	0.00553196824188405	0.000671243325705568
ccajeros_propios_descuentos_delta1	0.000314904127248529	0.000104010987673572	0.000366132723112128
minversion2_delta1	0.000305857713330265	0.0101119916426014	0.000655987795575896
Master_msaldodolares	0.00027482490480761	0.00351215022655392	0.000793287566742944
Master_madelantodolares	0.000271441225785785	0.000327628869884758	0.000472921434019832
ccheques_emitidos	0.000261118499576734	0.00298802392507934	0.000411899313501144
mcheques_depositados_delta1	0.000252766531094836	0.00504389382377424	0.000778032036613272
mprestamos_prendarios_delta1	0.000237136889740983	0.0033052502036099	0.000549199084668192
mtarjeta_visa_descuentos_delta1	0.000229020641526611	0.000635904799719917	0.000701754385964912
ctarjeta_master_debitos_automaticos_lag1	0.000226952637360431	0.000609512169908011	0.000640732265446224
cforex	0.000226370935427171	0.00106366600043255	0.000671243325705568
mcheques_depositados	0.000223138933871669	0.00300457952094574	0.000472921434019832
mtarjeta_visa_descuentos	0.000218953558586136	0.0064602164197418	0.000625476735316552
cinversion1	0.000214111306738821	0.00748673769723883	0.000366132723112128
mcaja_ahorro_adicional_delta1	0.00021398380251561	0.00164496975691732	0.000549199084668192
mtarjeta_visa_descuentos_lag1	0.000209487901127577	0.0037394296755054	0.000579710144927536
mforex_buy_lag1	0.00020781897371015	0.0032629922623988	0.000579710144927536
mcajeros_propios_descuentos_delta1	0.000203964441046077	0.00131333055742723	0.000594965675057208
ccheques_emitidos_lag1	0.000199838274252743	0.00179515088890632	0.000427154843630816
mcheques_emitidos_delta1	0.000195983811203631	0.0011864077706719	0.000472921434019832
ccheques_depositados	0.000193124953994726	0.00249199727030399	0.0003813882532418
mprestamos_hipotecarios	0.000187713920005254	0.00475049558575053	0.00030511060259344
mpagodeservicios	0.000187309138144601	0.00351965764278566	0.00053394355453852
ccheques_emitidos_rechazados	0.000186880867311712	0.000848897237017383	0.000213577421815408
ctarjeta_master_debitos_automaticos_delta1	0.000185696019688721	0.00194912200921601	0.000564454614797864
Master_cadelantosefectivo_delta1	0.000179563442915109	0.000214364582721998	0.000427154843630816
ccaja_seguridad_delta1	0.000171245583002175	0.00262185734973116	0.000183066361556064
mforex_buy	0.000169471182701441	0.00233348617373291	0.00045766590389016
Visa_madelantodolares	0.000165828627044672	0.000196306942041924	0.000198321891685736
cforex_delta1	0.000157274247120896	0.000305680897669862	0.00045766590389016
ctarjeta_visa_descuentos_delta1	0.000152980166414437	0.00045797396614373	0.0003813882532418
cprestamos_hipotecarios	0.000151248470196746	0.0005756817286565	0.000106788710907704
cpagodeservicios_lag1	0.000148585642920061	0.00139174781869924	0.000472921434019832
cforex_buy_delta1	0.000146946866930624	0.00187143448990484	0.000320366132723112
mtarjeta_master_descuentos_delta1	0.000136965794104659	0.000342952268815268	0.000366132723112128
mpagodeservicios_delta1	0.000132425915950523	0.00116490742672743	0.000427154843630816
mcheques_depositados_rechazados_lag1	0.000129376563198889	0.00135550396797782	0.00030511060259344
cprestamos_prendarios	0.000127414064651624	0.00131344065417912	0.000198321891685736
tcuentas	0.000120520405452859	0.000644709584253429	0.000183066361556064
minversion1_pesos_lag1	0.000119038461613819	0.00147884897974899	0.0003813882532418
cforex_buy_lag1	0.000118511557429531	0.000990716040412672	0.000366132723112128
mpagodeservicios_lag1	0.000117333138002422	0.000271986119261616	0.000335621662852784
active_quarter_lag1	0.000115916513578511	0.000368684909239349	0.000274599542334096
mcajeros_propios_descuentos	0.00011511820883421	0.00125699175888276	0.000350877192982456
cforex_sell_delta1	0.000115116204503424	0.000746050910419819	0.000320366132723112
cprestamos_hipotecarios_lag1	0.000114873842498881	0.000743881043831945	0.000122044241037376
mcajeros_propios_descuentos_lag1	0.000110969862216679	0.000773380323198458	0.000335621662852784
ccheques_depositados_delta1	0.000102012687635544	0.000857394785111734	0.000274599542334096
mcheques_emitidos_rechazados_delta1	0.000101717056648699	0.000534493129857019	0.000259344012204424
ccheques_emitidos_rechazados_lag1	0.000100518957182285	0.000227798307603666	0.000137299771167048
ctarjeta_master_descuentos_delta1	9.98468222362946e-05	0.000341486873658599	0.000213577421815408
Visa_cadelantosefectivo_delta1	9.73881333774247e-05	3.92541471455089e-05	0.000106788710907704
minversion1_pesos_delta1	9.73193723035417e-05	0.000819062199502831	0.000244088482074752
cseguro_accidentes_personales_delta1	9.68632662595293e-05	0.00224794188420146	0.000259344012204424
ccheques_emitidos_rechazados_delta1	9.61703022129831e-05	0.00281200035147612	0.000259344012204424
active_quarter_delta1	9.5874616804918e-05	0.00016141070511979	0.000244088482074752
cforex_buy	9.39825637649951e-05	0.000543264220351026	0.000244088482074752
minversion1_pesos	8.88897421157222e-05	0.000471194591003623	0.000213577421815408
Visa_cadelantosefectivo_lag1	8.4167213914595e-05	0.000158927395296005	0.000259344012204424
ccheques_emitidos_delta1	7.98102849860395e-05	0.000759400991326228	0.000244088482074752
mtarjeta_master_descuentos_lag1	7.84208347073612e-05	0.00388734710005089	0.000259344012204424
ccajeros_propios_descuentos_lag1	7.74370733557186e-05	0.00344823884041183	0.000244088482074752
cpagodeservicios	7.6603312357561e-05	0.00115172980610217	0.000244088482074752
mcheques_depositados_rechazados	7.40918650261117e-05	0.000404930828893012	0.000167810831426392
cpagodeservicios_delta1	7.37892096962093e-05	0.000917945043032439	0.000274599542334096
ccajeros_propios_descuentos	7.33481520865191e-05	0.00265717535327059	0.00022883295194508
ctarjeta_master_descuentos_lag1	7.3336386329163e-05	0.000437662814900522	0.000198321891685736
cliente_antiguedad_delta1	6.88345328618641e-05	0.00684216229801992	0.000183066361556064
cprestamos_prendarios_lag1	6.48238891976261e-05	0.000736750321050626	0.00015255530129672
mprestamos_hipotecarios_delta1	6.21705226495503e-05	0.00235464277936209	0.00015255530129672
mtarjeta_master_descuentos	6.1912522279131e-05	0.00186090362475113	0.00022883295194508
ctarjeta_visa_descuentos_lag1	6.12930650026389e-05	0.000300887181646061	0.000213577421815408
cseguro_auto_lag1	6.0764426383668e-05	0.000188518594366779	0.000183066361556064
cseguro_vivienda_delta1	5.91154185141666e-05	0.00196649601556825	0.000198321891685736
ctarjeta_visa_descuentos	5.73615138804194e-05	0.00125219287052833	0.00015255530129672
cinversion1_lag1	5.52181799714256e-05	0.00109818332719114	0.000137299771167048
ccuenta_corriente	5.51496197311834e-05	0.00196381512271457	0.000137299771167048
Visa_madelantodolares_delta1	5.41329465249262e-05	0.000146074449253154	0.00015255530129672
cinversion2_delta1	5.40284186923549e-05	0.00286339321969552	0.00015255530129672
tpaquete4_delta1	5.26883393724719e-05	0.000589534707880591	7.627765064836e-05
mcheques_depositados_rechazados_delta1	4.93529558687759e-05	0.00054268551044446	0.000137299771167048
cseguro_vida_delta1	4.87819305778393e-05	0.00084539128353848	0.000167810831426392
mplazo_fijo_pesos_delta1	4.55586429094769e-05	0.00181155914724033	0.00015255530129672
ccheques_depositados_rechazados_lag1	4.10126224780547e-05	0.000681967359558333	0.000122044241037376
ccheques_depositados_rechazados_delta1	3.95232577392981e-05	0.000422955366657082	9.1533180778032e-05
ctarjeta_master_descuentos	3.66997084380801e-05	0.000503512790561085	0.000137299771167048
minversion1_dolares_lag1	3.57710469146195e-05	0.000602225981646174	0.000106788710907704
ccheques_depositados_rechazados	3.46414681847187e-05	0.000505023406665509	9.1533180778032e-05
cseguro_auto	3.30372634827448e-05	0.00018713625206187	7.627765064836e-05
tcuentas_delta1	2.15701742043277e-05	0.00038897936124368	6.1022120518688e-05
minversion1_dolares	1.99503950883175e-05	0.00126141720496602	6.1022120518688e-05
minversion1_dolares_delta1	1.49313375358338e-05	0.000573741070205777	6.1022120518688e-05
mplazo_fijo_pesos_lag1	1.34744068775765e-05	0.000102405939590013	3.0511060259344e-05
cprestamos_prendarios_delta1	1.04965238296034e-05	0.000139696078906546	3.0511060259344e-05
mpayroll2_delta1	8.07238484883299e-06	9.80688664700146e-05	4.5766590389016e-05
ccuenta_corriente_lag1	7.3477658844891e-06	0.000254061776930807	1.5255530129672e-05
cinversion1_delta1	7.25936593252846e-06	0.000171291629985175	1.5255530129672e-05
mpayroll2_lag1	5.21363275299528e-06	0.000951292240822644	3.0511060259344e-05
mpayroll2	4.61895577866176e-06	1.15424252432008e-05	1.5255530129672e-05
mplazo_fijo_pesos	4.27049007427916e-06	0.000393678201945719	1.5255530129672e-05
