Feature	Gain	Cover	Frequency
ctrx_quarter	0.16011456069958	0.0208239644376307	0.0160912560721721
Visa_status	0.0938792543757131	0.00803288004844751	0.0037589636826278
mcuentas_saldo	0.0793858251731008	0.0261358964260969	0.0214839232014805
mdescubierto_preacordado	0.0648348906450029	0.00619365618852191	0.00520471894517696
mcaja_ahorro	0.0428870961982848	0.0169230491088333	0.0150792273883877
mtarjeta_visa_consumo	0.0409459857174675	0.012809046372484	0.00656372889197317
foto_mes	0.0239812022118677	0.0208685147882936	0.0201682859125607
Visa_Finiciomora	0.0217780629952601	0.013177679088588	0.00475653481378672
cpayroll_trx	0.0205001087874225	0.0163226973148464	0.00253007170946102
mcomisiones_otras	0.0156831872551797	0.00700097679283335	0.0105106407587324
mpayroll	0.0152498353339581	0.0201011657347376	0.00630349294471432
ctarjeta_visa_transacciones	0.0150712748451297	0.0149807855149514	0.00931066389081656
mcuenta_corriente	0.0147910357903294	0.0178772776712341	0.0194164931760352
mprestamos_personales	0.0139618103305212	0.0208196416295391	0.0106407587323618
mactivos_margen	0.013157343747814	0.0131146498606634	0.0198646773074254
mrentabilidad_annual	0.0112163619025972	0.0155500836521062	0.0242597733055748
Visa_mpagospesos	0.0106161230902422	0.0104300868471721	0.0165249826509369
cliente_edad	0.00989096485173977	0.0156196554023244	0.02485253296322
Visa_fechaalta	0.00878276509969763	0.00841433641596095	0.0173490631505899
Visa_mpagominimo	0.00831370829695311	0.013487863995517	0.0123178348369188
Visa_Fvencimiento	0.00817821073823795	0.00815365179863218	0.0199947952810548
Master_fechaalta	0.00814820183520557	0.011013416658497	0.0189393939393939
cprestamos_personales	0.00786240212777513	0.0138465346362464	0.00519026139255147
mpasivos_margen	0.00774175064559743	0.00742562605057138	0.0131419153365718
ccaja_ahorro	0.00762309182700925	0.0157681812319641	0.00526254915567893
cproductos	0.00752167544791394	0.0077094526390496	0.00920946102243812
Master_Fvencimiento	0.00741216190070351	0.00956946216693895	0.0203851492019431
ctarjeta_visa	0.00729547857363421	0.00196927564079375	0.000852995604904002
numero_de_cliente	0.00714311767044329	0.0133108359978068	0.0198068470969234
mrentabilidad	0.00694324081802349	0.0055756813057706	0.0151081424936387
