fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	seed	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	ratio_corte	iteracion_bayesiana	ganancia
20211110 235205	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	465	TRUE	0.0526401523919776	0.351129050624149	5249	863	0.0428267764638933	1	5903750
20211110 235236	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	149	TRUE	0.077250535186613	0.245070554723497	3371	784	0.0431196806507494	2	6110000
20211110 235310	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	147	TRUE	0.0722266212617979	0.423367289276212	6383	191	0.0409187149038019	3	6038750
20211110 235422	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	413	TRUE	0.0285556920303497	0.782864628868992	3946	383	0.0405086490422033	4	6100000
20211110 235545	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	321	TRUE	0.0608496068930253	0.64008430345857	1220	616	0.0375042889541647	5	5998750
20211110 235620	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	109	TRUE	0.0849121011851821	0.570531149455928	3108	809	0.0311608211359661	6	5896250
20211110 235659	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	144	TRUE	0.0698292800423223	0.874666473790421	1749	397	0.037587975864695	7	6086250
20211110 235750	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	299	TRUE	0.0228807106451131	0.690360517571389	6697	549	0.0390273907258166	8	5871250
20211110 235838	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	208	TRUE	0.059097497650655	0.521750443478231	4850	489	0.0436971203334087	9	6023750
20211110 235922	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	334	TRUE	0.0885536423430312	0.12294141221937	4322	687	0.0479902588436143	10	5882500
20211111 000011	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	162	TRUE	0.0929609138029628	0.732522074271401	615	304	0.0394207192053091	11	5962500
20211111 000117	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	409	TRUE	0.0361119149881415	0.297166179706983	7796	151	0.0359895558735658	12	5975000
20211111 000220	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	166	TRUE	0.0432119490590412	0.955770508096612	742	1017	0.0414208363669838	13	6313750
20211111 000407	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	592	TRUE	0.0349120465386659	0.442254470969783	5637	927	0.0425422409680902	14	5996250
20211111 000429	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	101	TRUE	0.0992207377532031	0.933757298640558	7234	647	0.036048136710937	15	5466250
20211111 000519	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	282	TRUE	0.0498993317654822	0.198805866269686	2246	231	0.0418392709196355	16	5851250
20211111 000654	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	240	TRUE	0.0389209607323352	0.999571308859889	200	619	0.0323910187207619	17	6212500
20211111 000800	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	273	TRUE	0.0417611611498462	0.995467768070046	1570	1016	0.039663411245847	18	6226250
20211111 001003	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	282	TRUE	0.0442040256880876	0.890847248480029	200	765	0.0450026361376817	19	6178750
20211111 001128	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	226	TRUE	0.0201080764586233	0.999332569955606	889	967	0.0358305507435582	20	5848750
20211111 001252	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	251	TRUE	0.0407699030229601	0.975572564153874	847	914	0.0474965060714854	21	6106250
20211111 001352	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	238	TRUE	0.0434959692490823	0.932675475202106	1777	1024	0.0415714728059384	22	6341250
20211111 001519	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	342	TRUE	0.04365309318427	0.482781633853705	1454	1022	0.0419648012854309	23	6282500
20211111 001602	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	123	TRUE	0.0440946810359694	0.939772307995366	1379	1020	0.0394625626605743	24	5806250
20211111 001652	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	244	TRUE	0.0317840394599736	0.969354339546012	5367	102	0.0409605583590671	25	5932500
20211111 001744	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	286	TRUE	0.0554934794114903	0.734236518382677	4314	846	0.042492028821772	26	6003750
20211111 001818	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	169	TRUE	0.0473255690898746	0.718817888564453	6321	730	0.0380482538726118	27	5717500
20211111 001904	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	205	TRUE	0.062278566761408	0.423446070845309	5296	627	0.0317801042738905	28	5703750
20211111 002041	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	659	TRUE	0.0291698684212565	0.990747633903171	6196	506	0.0421823872528098	29	6200000
20211111 002112	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	123	TRUE	0.0845429159516469	0.265302602361399	2184	862	0.0410944574159156	30	6162500
20211111 002158	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	198	TRUE	0.0722323446390033	0.951347630601563	2650	667	0.0466763743482882	31	6028750
20211111 002240	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	163	TRUE	0.0476338022232428	0.572736529607885	6004	663	0.0447264693329316	32	6120000
20211111 002326	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	236	TRUE	0.0551776551933028	0.327766494586272	6499	587	0.0471952331935762	33	6001250
20211111 002358	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	131	TRUE	0.0798047164328769	0.393344031555881	5062	686	0.0489024461683948	34	5846250
20211111 043704	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	234	TRUE	0.0386352451506071	0.404612072499818	875	661	0.037855773978392	35	6496250
20211111 044017	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	248	TRUE	0.0433675417006388	0.112609258927475	2956	217	0.0507017147447968	36	5527500
20211111 044113	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	91	TRUE	0.0697419938869402	0.427681592786498	466	679	0.0382993146042028	37	5880000
20211111 044233	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	330	TRUE	0.0556473292419501	0.554259937580652	5574	930	0.0415212606596202	38	6198750
20211111 044316	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	175	TRUE	0.0495886520421691	0.37796487140283	4246	549	0.0459148234624622	39	5992500
20211111 044357	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	139	TRUE	0.0849849735815264	0.319760480330302	1022	336	0.0321901701354891	40	5792500
20211111 044501	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	180	TRUE	0.0465037125027552	0.727070892823022	1014	527	0.0472872887951595	41	6337500
20211111 044537	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	153	TRUE	0.0574375245955959	0.803841766718193	7531	301	0.0409103462127489	42	6140000
20211111 104259	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	250	TRUE	0.0289933062436432	0.914142998647527	367	455	0.0422074933259689	43	6546250
20211111 104758	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	177	TRUE	0.0775838731076382	0.402970562975947	6385	731	0.0496305222900086	44	5937500
20211111 104855	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	73	TRUE	0.0345491855871305	0.707065885409084	1984	378	0.0416886344806809	45	5073750
20211111 104929	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	127	TRUE	0.0926832483600639	0.398507780198264	3202	509	0.0396383051726879	46	6180000
20211111 105017	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	138	TRUE	0.0389983416760899	0.639422746171732	1062	636	0.0402826943837714	47	5833750
20211111 105112	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	250	TRUE	0.0361606589905545	0.154521770766121	3700	912	0.0380566225636648	48	5766250
20211111 105140	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	128	TRUE	0.0772020599885657	0.216171464156941	5029	768	0.0363996217351644	49	5763750
20211111 105231	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	203	TRUE	0.0574770347673632	0.355708580444171	1078	683	0.0442829287071209	50	6336250
20211111 105308	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	163	TRUE	0.0827201820322871	0.445122697189893	6778	906	0.0454796515277045	51	6157500
20211111 105400	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	239	TRUE	0.0614497867436148	0.376586052501737	3570	455	0.0429020946833706	52	6142500
20211111 105445	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	173	TRUE	0.051510483745411	0.563124464816041	2977	546	0.0441825044144845	53	6251250
20211111 105543	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	376	TRUE	0.0571897158379108	0.164488068650709	5694	655	0.0413706242206656	54	6021250
20211111 105643	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	266	TRUE	0.0261860305045731	0.513292195390165	7761	656	0.0391780271647712	55	5948750
20211111 105716	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	204	TRUE	0.048912320607733	0.995964059002022	6650	244	0.0423916045291356	56	6068750
20211111 105824	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	300	TRUE	0.0267261028291844	0.544028218840365	4986	184	0.0382239963847255	57	5941250
20211111 105901	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	153	TRUE	0.0609886662657373	0.497974649444339	6412	910	0.0346338279229746	58	5977500
20211111 105927	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	98	TRUE	0.0925959693831392	0.396578101772489	3028	198	0.0404500682048321	59	5758750
20211111 110024	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	312	TRUE	0.0481949858487211	0.421873312736605	6723	536	0.0460319851372047	60	5925000
20211111 110056	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	103	TRUE	0.0940431672497466	0.532507430415251	5945	1015	0.0457558183324546	61	5816250
20211111 110133	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	135	TRUE	0.068958120415397	0.482023982235603	1379	119	0.037847405287339	62	6297500
20211111 110203	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	160	TRUE	0.0976996565995924	0.856334283117973	4080	535	0.0322571196639134	63	5432500
20211111 110232	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	214	TRUE	0.0723469795234688	0.130008793261764	6518	144	0.0362406166051568	64	5837500
20211111 110307	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	221	TRUE	0.0769593343723938	0.202459480938455	4644	217	0.0434711656749768	65	5807500
20211111 110437	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	494	TRUE	0.0299708756191842	0.948382064583665	2101	385	0.042508766203878	66	6351250
20211111 110513	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	179	TRUE	0.0630811281507835	0.271732241935167	7958	138	0.0391863958558242	67	5697500
20211111 110542	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	111	TRUE	0.0978895116117969	0.469711741302046	6729	896	0.0463918388524851	68	6171250
20211111 110645	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	322	TRUE	0.0255129659014009	0.451976334698149	5826	179	0.0434795343660298	69	5856250
20211111 110719	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	197	TRUE	0.0602211944327503	0.22254505741389	5277	374	0.0388014360673847	70	5805000
20211111 110801	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	216	TRUE	0.0948297502629645	0.784900363077223	2203	145	0.032407756102868	71	5960000
20211111 110854	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	355	TRUE	0.0418801164876111	0.885492029009969	5218	163	0.0431029432686433	72	6062500
20211111 110939	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	315	TRUE	0.0387016240178421	0.920547404272342	6484	564	0.0426928774070448	73	5923750
20211111 111047	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	506	TRUE	0.0425319602072053	0.863257575254748	5544	388	0.041471048513302	74	6106250
20211111 111201	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	621	TRUE	0.0303992116355896	0.165217367060971	7060	648	0.0301482095185492	75	5597500
20211111 111237	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	217	TRUE	0.0700494016601518	0.218210928347707	3345	632	0.0403831186764078	76	6118750
20211111 111308	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	185	TRUE	0.0647234458425082	0.799812874208856	5626	144	0.0397136233921652	77	6018750
20211111 111407	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	440	TRUE	0.0382203248930722	0.982837307361607	6530	540	0.0399730528148092	78	6030000
