Feature	Gain	Cover	Frequency
ctrx_quarter	0.0761282993904398	0.0145376180944281	0.0117665201634667
mcaja_ahorro	0.0649680996817008	0.0136339423595182	0.010274500732516
Visa_mfinanciacion_limite	0.0508095521000115	0.00734312344675775	0.0124681933842239
mdescubierto_preacordado	0.038625141811814	0.00530539035916892	0.00208188757807078
mcuenta_corriente	0.0375569315548694	0.0145268312513506	0.0131968540365487
mpasivos_margen	0.0287350895255343	0.00795031065783967	0.0134281748785566
cpayroll_trx	0.0224455990718767	0.0152435895323688	0.00133395018891202
mcuentas_saldo	0.0200782546076292	0.023725013596212	0.0124334952579227
Visa_mpagospesos	0.0180896002114586	0.0109344306316723	0.010636903384995
ctarjeta_visa_transacciones	0.0159920560588232	0.0138382744166098	0.00606446140797286
mtarjeta_visa_consumo	0.0157694381403478	0.0102321841679478	0.00555555555555556
Visa_status	0.0137664016587113	0.00451274982657867	0.00150358547305112
mactivos_margen	0.0133417087667329	0.00905847563548894	0.0121906083738145
Visa_mpagominimo	0.0132065606388769	0.0108270923284167	0.00869766365949572
Visa_msaldopesos	0.0126062513248499	0.00882577192100984	0.00769141799676151
foto_mes	0.0119827730540572	0.0189043716294805	0.0124797594263243
Visa_Finiciomora	0.0117513572170006	0.0141105964831831	0.00261778086205567
Visa_fechaalta	0.0113287480130722	0.00869732867222647	0.0155216284987277
mrentabilidad	0.0111367189596518	0.00693155747077222	0.01431490477292
Visa_msaldototal	0.0108757886598468	0.00679486694803788	0.0082196005860128
mprestamos_personales	0.0104096152608747	0.0216279064464847	0.00596036702906932
cliente_edad	0.0102005372263967	0.0138958330989291	0.0170136479296785
mpayroll	0.0101923208140587	0.0134295403785761	0.00301102629346904
mrentabilidad_annual	0.0101467425182697	0.0113517514857786	0.0172912329400879
Visa_mconsumospesos	0.00990366980473688	0.00439234121987334	0.00809622947027527
Visa_Fvencimiento	0.00930128468257782	0.00642592186925306	0.0152941630040867
numero_de_cliente	0.00846877634668981	0.00908056681974528	0.0152941630040867
Master_fechaalta	0.00820306564347887	0.0103886347132106	0.0147197162464338
ctarjeta_visa	0.00818910639253667	0.00271369174788755	0.000936849410131853
cprestamos_personales	0.00815519778136564	0.0134278069799612	0.00343511450381679
Master_Fvencimiento	0.00724052699820919	0.00895230971186062	0.0144189991518236
mautoservicio	0.0072135612768904	0.00960044734859343	0.00455316524018814
Master_mfinanciacion_limite	0.00718469354218888	0.00743073811957073	0.0119785642686406
Master_Finiciomora	0.00711576242349221	0.00994752258797308	0.00155756033618629
