fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	seed	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	ratio_corte	iteracion_bayesiana	ganancia
20211111 224418	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	292	TRUE	0.0886603444512002	0.485235737566836	5909	439	0.0328178219644665	1	5948750
20211111 224500	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	185	TRUE	0.0780185839103069	0.77727552842407	2447	715	0.0302904772664508	2	5926250
20211111 224535	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	165	TRUE	0.0504617734404746	0.283917241582822	3247	449	0.0400985831806047	3	5561250
20211111 224639	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	213	TRUE	0.045191002395004	0.761161693291797	1156	871	0.0301900529738144	4	6091250
20211111 224727	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	258	TRUE	0.0406185521616135	0.351083260431187	7654	520	0.0412785686190823	5	5635000
20211111 224758	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	188	TRUE	0.0665184754284564	0.181224121034029	4923	145	0.042492028821772	6	5703750
20211111 224826	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	130	TRUE	0.0554941302177031	0.656674082632526	6216	610	0.0349351008008837	7	5282500
20211111 224913	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	151	TRUE	0.0931164287065622	0.562658863888646	1546	805	0.0339978074029441	8	6172500
20211111 224938	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	118	TRUE	0.0844477517146152	0.216449332002958	4322	1020	0.0395964617174228	9	5486250
20211111 225018	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	214	TRUE	0.0294015157374088	0.937178288430732	6549	263	0.0421656498707037	10	5452500
20211111 225119	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	237	TRUE	0.0354714437422808	0.429761074323324	1762	284	0.0320646397696936	11	5761250
20211111 225231	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	301	TRUE	0.0230933698697481	0.530432034250407	3889	949	0.0397805729205895	12	5458750
20211111 225257	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	95	TRUE	0.0950233233941253	0.705451983606326	2831	201	0.0354288535730126	13	5708750
20211111 225346	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	295	TRUE	0.073228161779698	0.994425079849316	5078	756	0.0311440837538601	14	5548750
