fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	seed	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	ratio_corte	iteracion_bayesiana	ganancia
20211113 133013	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	241	TRUE	0.0875261785916518	0.761705789501139	5878	383	0.0418811143749006	1	5695000
20211113 133026	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	131	TRUE	0.0515832178574055	0.461301937387907	4033	724	0.0389353351242332	2	5835000
20211113 133057	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	431	TRUE	0.0316575823584571	0.829264189099195	2521	654	0.0415463667327793	3	5945000
20211113 133110	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	212	TRUE	0.0415598503965884	0.15956823410088	7555	744	0.0539069234181082	4	4948750
20211113 133124	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	190	TRUE	0.0610481236863416	0.324959283661156	4474	193	0.0366925259220205	5	5320000
20211113 133142	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	235	TRUE	0.0682111557410099	0.909974349183904	3218	217	0.0419648012854309	6	5682500
20211113 133152	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	118	TRUE	0.0973006142617669	0.379479232469748	7504	814	0.0429690442117948	7	5382500
20211113 133207	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	146	TRUE	0.0455359805037733	0.555455828263075	3049	616	0.0422158620170219	8	5545000
20211113 133244	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	314	TRUE	0.0222948385425843	0.53110249996098	947	875	0.0331525696065878	9	5798750
20211113 133300	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	243	TRUE	0.0372759692010004	0.841389834825532	5520	423	0.0356631769224976	10	5273750
20211113 133315	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	245	TRUE	0.0590527402190492	0.152450958297413	4624	553	0.0426342965696735	11	5282500
20211113 133347	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	388	TRUE	0.0921342762024142	0.987260616628919	1689	479	0.0339057518013607	12	5886250
20211113 133409	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	214	TRUE	0.0811304930888582	0.408635792965652	1295	973	0.0344329793377018	13	6057500
20211113 133420	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	152	TRUE	0.0769930750480853	0.651322053553304	6561	277	0.0430610998133782	14	5818750
20211113 133432	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	145	TRUE	0.0721042964002118	0.241254844820651	565	119	0.0392115019289833	15	5793750
20211113 133453	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	335	TRUE	0.0260930449492298	0.707798040585476	6350	951	0.034750989597717	16	5360000
20211113 133510	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	152	TRUE	0.0761896908511804	0.639491087080407	1348	688	0.034474822792967	17	5701250
20211113 133531	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	178	TRUE	0.0739438968723512	0.370594085695966	902	1023	0.0376298193199602	18	5830000
20211113 133547	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	149	TRUE	0.0835371898056731	0.251485025359406	1005	1024	0.041454311131196	19	5758750
20211113 133604	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	159	TRUE	0.0927364323296342	0.425173079778807	1591	764	0.0318219477291557	20	5397500
20211113 133622	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	175	TRUE	0.0797934090094781	0.37132723116187	1316	533	0.0435715899676132	21	5892500
20211113 133636	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	89	TRUE	0.0813609661494864	0.520620341155713	1138	1016	0.0420903316512264	22	6013750
20211113 133655	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	195	TRUE	0.0813989360803086	0.45721957632068	1725	974	0.0261563438862528	23	5543750
20211113 133712	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	140	TRUE	0.0634822953510297	0.411405988708019	1219	1002	0.0304996945427766	24	5545000
20211113 133726	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	110	TRUE	0.0830449757808932	0.408028065963525	1098	1004	0.0270099503736621	25	5716250
20211113 133746	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	293	TRUE	0.0317840394599736	0.969354339546012	5367	102	0.0349016260366716	26	5387500
20211113 133805	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	277	TRUE	0.0554934794114903	0.734236518382677	4314	846	0.0392951888395136	27	5581250
