fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	seed	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	ratio_corte	iteracion_bayesiana	ganancia
20211116 234508	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	211	TRUE	0.0389832547586411	0.490492743511277	1479	410	0.0335254593851966	1	4046250
20211116 234846	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	165	TRUE	0.0421587794821244	0.747131873310718	5378	629	0.0362731839258114	2	4426250
20211116 235016	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	88	TRUE	0.0598501202696934	0.384798087168019	1001	280	0.0277402112313241	3	4120000
20211116 235335	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	146	TRUE	0.0725929682690185	0.837970818737813	4310	455	0.0405772368195088	4	4125000
20211116 235439	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	97	TRUE	0.0775449297425803	0.320899969537277	3440	758	0.037829512278894	5	3895000
20211116 235529	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	119	TRUE	0.0660310484177899	0.229726656856656	7945	243	0.0368313154731238	6	4111250
20211117 000043	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	295	TRUE	0.0463791613513604	0.961010187324428	6791	934	0.0315719989696033	7	4023750
20211117 000310	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	174	TRUE	0.0976769984292332	0.535686612442078	4859	121	0.0302625364932166	8	4276250
20211117 000608	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	194	TRUE	0.060527844192693	0.56953442892991	3983	586	0.0344163232010991	9	3992500
20211117 000839	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	108	TRUE	0.0851831301231869	0.67630197541439	7235	540	0.0322696634037438	10	4042500
20211117 001308	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	155	TRUE	0.0279376952524763	0.91375240683119	1903	720	0.0336649922720247	11	4030000
20211117 001427	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	273	TRUE	0.0514396834780928	0.20204781871289	6309	970	0.034802721964623	12	3997500
20211117 001511	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	179	TRUE	0.0800205545069184	0.110513396080933	3064	360	0.0315075991756826	13	4181250
20211117 002036	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	339	TRUE	0.0222063534555491	0.369495363213355	289	849	0.0471674823973897	14	4107500
20211117 002259	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	68	TRUE	0.0945513932756148	0.799193288106471	2348	870	0.032162330413876	15	4105000
20211117 002638	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	160	TRUE	0.0332121593761258	0.61803230142832	5818	206	0.0283627425725571	16	4147500
20211117 002954	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	136	TRUE	0.0494728710739166	0.781461968996857	5235	573	0.0364985832045337	17	4200000
20211117 003444	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	248	TRUE	0.0414699182069203	0.742549103658482	5447	480	0.0466630173450112	18	3766250
20211117 004000	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	256	TRUE	0.0317840394599736	0.969354339546012	5367	102	0.0431532285763352	19	3975000
20211117 004402	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	183	TRUE	0.0554934794114903	0.734236518382677	4314	846	0.0324091962905719	20	4176250
20211117 004830	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	234	TRUE	0.0473255690898746	0.718817888564453	6321	730	0.0468776833247467	21	3841250
20211117 005010	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	140	TRUE	0.062278566761408	0.423446070845309	5296	627	0.0343948566031255	22	4195000
20211117 005436	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	209	TRUE	0.0291698684212565	0.990747633903171	6196	506	0.0342875236132578	23	4057500
20211117 005523	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	58	TRUE	0.0845429159516469	0.265302602361399	2184	862	0.0344914562940065	24	3983750
20211117 005925	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	170	TRUE	0.0722323446390033	0.951347630601563	2650	667	0.0342553237162974	25	4211250
20211117 010227	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	211	TRUE	0.0476338022232428	0.572736529607885	6004	663	0.0371640477417139	26	4072500
20211117 010336	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	107	TRUE	0.0551776551933028	0.327766494586272	6499	587	0.0311212004121587	27	4026250
20211117 010503	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	129	TRUE	0.0798047164328769	0.393344031555881	5062	686	0.0303591361840975	28	4415000
20211117 010737	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	178	TRUE	0.0386352451506071	0.404612072499818	875	661	0.0374753134123304	29	4036250
20211117 010826	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	204	TRUE	0.0433675417006388	0.112609258927475	2956	217	0.0261946161772282	30	4350000
20211117 011109	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	144	TRUE	0.0697419938869402	0.427681592786498	466	679	0.0353286536149751	31	4036250
20211117 011414	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	225	TRUE	0.0556473292419501	0.554259937580652	5574	930	0.0242733556585952	32	4223750
20211117 011556	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	155	TRUE	0.0495886520421691	0.37796487140283	4246	549	0.0360263180491156	33	4105000
20211117 011716	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	96	TRUE	0.0849849735815264	0.319760480330302	1022	336	0.0240264897818994	34	4152500
20211117 012152	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	145	TRUE	0.0465037125027552	0.727070892823022	1014	527	0.0416934999141336	35	3745000
20211117 012528	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	185	TRUE	0.0574375245955959	0.803841766718193	7531	301	0.0374860467113172	36	4085000
20211117 013229	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	171	TRUE	0.0289933062436432	0.914142998647527	367	455	0.0368420487721106	37	4310000
20211117 013434	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	226	TRUE	0.0775838731076382	0.402970562975947	6385	731	0.0416505667181865	38	3700000
20211117 013750	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	95	TRUE	0.0345491855871305	0.707065885409084	1984	378	0.0297473381418513	39	3986250
20211117 013909	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	88	TRUE	0.0926832483600639	0.398507780198264	3202	509	0.0338259917568264	40	3611250
20211117 014256	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	102	TRUE	0.0389983416760899	0.639422746171732	1062	636	0.0295648720590761	41	4307500
